record_id,student_id,group_id,session_type,session_datetime,status,datetime
AT004555,S0409,G04,session,2026-01-03 16:00:00,attended,
AT004556,S0422,G04,session,2026-01-03 16:00:00,attended,
AT004557,S0434,G04,session,2026-01-03 16:00:00,attended,
AT004558,S0438,G04,session,2026-01-03 16:00:00,attended,
AT004559,S0441,G04,session,2026-01-03 16:00:00,absent,
AT004560,S0461,G04,session,2026-01-03 16:00:00,attended,
AT004561,S0462,G04,session,2026-01-03 16:00:00,attended,
AT004562,S0475,G04,session,2026-01-03 16:00:00,attended,
AT004563,S0485,G04,session,2026-01-03 16:00:00,attended,
AT004564,S0007,G04,practical,2026-01-10 16:00:00,attended,
AT004565,S0008,G04,practical,2026-01-10 16:00:00,attended,
AT004566,S0012,G04,practical,2026-01-10 16:00:00,attended,
AT004567,S0019,G04,practical,2026-01-10 16:00:00,attended,
AT004568,S0026,G04,practical,2026-01-10 16:00:00,attended,
AT004569,S0027,G04,practical,2026-01-10 16:00:00,absent,
AT004570,S0033,G04,practical,2026-01-10 16:00:00,attended,
AT004571,S0039,G04,practical,2026-01-10 16:00:00,attended,
AT004572,S0044,G04,practical,2026-01-10 16:00:00,attended,
AT004573,S0047,G04,practical,2026-01-10 16:00:00,attended,
AT004574,S0062,G04,practical,2026-01-10 16:00:00,attended,
AT004575,S0063,G04,practical,2026-01-10 16:00:00,attended,
AT004576,S0068,G04,practical,2026-01-10 16:00:00,absent,
AT004577,S0076,G04,practical,2026-01-10 16:00:00,absent,
AT004578,S0078,G04,practical,2026-01-10 16:00:00,attended,
AT004579,S0080,G04,practical,2026-01-10 16:00:00,absent,
AT004580,S0081,G04,practical,2026-01-10 16:00:00,attended,
AT004581,S0086,G04,practical,2026-01-10 16:00:00,attended,
AT004582,S0089,G04,practical,2026-01-10 16:00:00,attended,
AT004583,S0092,G04,practical,2026-01-10 16:00:00,attended,
AT004584,S0099,G04,practical,2026-01-10 16:00:00,attended,
AT004585,S0103,G04,practical,2026-01-10 16:00:00,attended,
AT004586,S0109,G04,practical,2026-01-10 16:00:00,attended,
AT004587,S0113,G04,practical,2026-01-10 16:00:00,attended,
AT004588,S0119,G04,practical,2026-01-10 16:00:00,absent,
AT004589,S0120,G04,practical,2026-01-10 16:00:00,absent,
AT004590,S0132,G04,practical,2026-01-10 16:00:00,attended,
AT004591,S0151,G04,practical,2026-01-10 16:00:00,attended,
AT004592,S0172,G04,practical,2026-01-10 16:00:00,attended,
AT004593,S0184,G04,practical,2026-01-10 16:00:00,attended,
AT004594,S0189,G04,practical,2026-01-10 16:00:00,attended,
AT004595,S0191,G04,practical,2026-01-10 16:00:00,attended,
AT004596,S0193,G04,practical,2026-01-10 16:00:00,attended,
AT004597,S0205,G04,practical,2026-01-10 16:00:00,attended,
AT004598,S0222,G04,practical,2026-01-10 16:00:00,absent,
AT004599,S0230,G04,practical,2026-01-10 16:00:00,attended,
AT004600,S0241,G04,practical,2026-01-10 16:00:00,attended,
AT004601,S0258,G04,practical,2026-01-10 16:00:00,attended,
AT004602,S0270,G04,practical,2026-01-10 16:00:00,attended,
AT004603,S0280,G04,practical,2026-01-10 16:00:00,attended,
AT004604,S0295,G04,practical,2026-01-10 16:00:00,attended,
AT004605,S0316,G04,practical,2026-01-10 16:00:00,attended,
AT004606,S0321,G04,practical,2026-01-10 16:00:00,attended,
AT004607,S0328,G04,practical,2026-01-10 16:00:00,attended,
AT004608,S0341,G04,practical,2026-01-10 16:00:00,attended,
AT004609,S0342,G04,practical,2026-01-10 16:00:00,absent,
AT004610,S0351,G04,practical,2026-01-10 16:00:00,attended,
AT004611,S0357,G04,practical,2026-01-10 16:00:00,attended,
AT004612,S0359,G04,practical,2026-01-10 16:00:00,attended,
AT004613,S0371,G04,practical,2026-01-10 16:00:00,absent,
AT004614,S0391,G04,practical,2026-01-10 16:00:00,absent,
AT004615,S0393,G04,practical,2026-01-10 16:00:00,attended,
AT004616,S0396,G04,practical,2026-01-10 16:00:00,attended,
AT004617,S0397,G04,practical,2026-01-10 16:00:00,attended,
AT004618,S0398,G04,practical,2026-01-10 16:00:00,attended,
AT004619,S0401,G04,practical,2026-01-10 16:00:00,attended,
AT004620,S0409,G04,practical,2026-01-10 16:00:00,attended,
AT004621,S0422,G04,practical,2026-01-10 16:00:00,attended,
AT004622,S0434,G04,practical,2026-01-10 16:00:00,attended,
AT004623,S0438,G04,practical,2026-01-10 16:00:00,attended,
AT004624,S0441,G04,practical,2026-01-10 16:00:00,attended,
AT004625,S0461,G04,practical,2026-01-10 16:00:00,attended,
AT004626,S0462,G04,practical,2026-01-10 16:00:00,attended,
AT004627,S0475,G04,practical,2026-01-10 16:00:00,attended,
AT004628,S0485,G04,practical,2026-01-10 16:00:00,attended,
AT004629,S0007,G04,session,2026-01-17 16:00:00,absent,
AT004630,S0008,G04,session,2026-01-17 16:00:00,attended,
AT004631,S0012,G04,session,2026-01-17 16:00:00,absent,
AT004632,S0019,G04,session,2026-01-17 16:00:00,attended,
AT004633,S0026,G04,session,2026-01-17 16:00:00,attended,
AT004634,S0027,G04,session,2026-01-17 16:00:00,attended,
AT004635,S0033,G04,session,2026-01-17 16:00:00,attended,
AT004636,S0039,G04,session,2026-01-17 16:00:00,absent,
AT004637,S0044,G04,session,2026-01-17 16:00:00,attended,
AT004638,S0047,G04,session,2026-01-17 16:00:00,absent,
AT004639,S0062,G04,session,2026-01-17 16:00:00,attended,
AT004640,S0063,G04,session,2026-01-17 16:00:00,attended,
AT004641,S0068,G04,session,2026-01-17 16:00:00,absent,
AT004642,S0076,G04,session,2026-01-17 16:00:00,absent,
AT004643,S0078,G04,session,2026-01-17 16:00:00,attended,
AT004644,S0080,G04,session,2026-01-17 16:00:00,absent,
AT004645,S0081,G04,session,2026-01-17 16:00:00,attended,
AT004646,S0086,G04,session,2026-01-17 16:00:00,attended,
AT004647,S0089,G04,session,2026-01-17 16:00:00,attended,
AT004648,S0092,G04,session,2026-01-17 16:00:00,attended,
AT004649,S0099,G04,session,2026-01-17 16:00:00,attended,
AT004650,S0103,G04,session,2026-01-17 16:00:00,attended,
AT004651,S0109,G04,session,2026-01-17 16:00:00,attended,
AT004652,S0113,G04,session,2026-01-17 16:00:00,attended,
AT004653,S0119,G04,session,2026-01-17 16:00:00,attended,
AT004654,S0120,G04,session,2026-01-17 16:00:00,attended,
AT004655,S0132,G04,session,2026-01-17 16:00:00,attended,
AT004656,S0151,G04,session,2026-01-17 16:00:00,attended,
AT004657,S0172,G04,session,2026-01-17 16:00:00,absent,
AT004658,S0184,G04,session,2026-01-17 16:00:00,absent,
AT004659,S0189,G04,session,2026-01-17 16:00:00,absent,
AT004660,S0191,G04,session,2026-01-17 16:00:00,attended,
AT004661,S0193,G04,session,2026-01-17 16:00:00,absent,
AT004662,S0205,G04,session,2026-01-17 16:00:00,attended,
AT004663,S0222,G04,session,2026-01-17 16:00:00,attended,
AT004664,S0230,G04,session,2026-01-17 16:00:00,attended,
AT004665,S0241,G04,session,2026-01-17 16:00:00,attended,
AT004666,S0258,G04,session,2026-01-17 16:00:00,absent,
AT004667,S0270,G04,session,2026-01-17 16:00:00,attended,
AT004668,S0280,G04,session,2026-01-17 16:00:00,attended,
AT004669,S0295,G04,session,2026-01-17 16:00:00,attended,
AT004670,S0316,G04,session,2026-01-17 16:00:00,attended,
AT004671,S0321,G04,session,2026-01-17 16:00:00,attended,
AT004672,S0328,G04,session,2026-01-17 16:00:00,absent,
AT004673,S0341,G04,session,2026-01-17 16:00:00,attended,
AT004674,S0342,G04,session,2026-01-17 16:00:00,attended,
AT004675,S0351,G04,session,2026-01-17 16:00:00,absent,
AT004676,S0357,G04,session,2026-01-17 16:00:00,attended,
AT004677,S0359,G04,session,2026-01-17 16:00:00,attended,
AT004678,S0371,G04,session,2026-01-17 16:00:00,absent,
AT004679,S0391,G04,session,2026-01-17 16:00:00,absent,
AT004680,S0393,G04,session,2026-01-17 16:00:00,attended,
AT004681,S0396,G04,session,2026-01-17 16:00:00,attended,
AT004682,S0397,G04,session,2026-01-17 16:00:00,attended,
AT004683,S0398,G04,session,2026-01-17 16:00:00,attended,
AT004684,S0401,G04,session,2026-01-17 16:00:00,attended,
AT004685,S0409,G04,session,2026-01-17 16:00:00,absent,
AT004686,S0422,G04,session,2026-01-17 16:00:00,attended,
AT004687,S0434,G04,session,2026-01-17 16:00:00,attended,
AT004688,S0438,G04,session,2026-01-17 16:00:00,absent,
AT004689,S0441,G04,session,2026-01-17 16:00:00,absent,
AT004690,S0461,G04,session,2026-01-17 16:00:00,attended,
AT004691,S0462,G04,session,2026-01-17 16:00:00,attended,
AT004692,S0475,G04,session,2026-01-17 16:00:00,attended,
AT004693,S0485,G04,session,2026-01-17 16:00:00,attended,
AT004694,S0007,G04,quiz,2026-01-24 16:00:00,attended,
AT004695,S0008,G04,quiz,2026-01-24 16:00:00,attended,
AT004696,S0012,G04,quiz,2026-01-24 16:00:00,attended,
AT004697,S0019,G04,quiz,2026-01-24 16:00:00,attended,
AT004698,S0026,G04,quiz,2026-01-24 16:00:00,attended,
AT004699,S0027,G04,quiz,2026-01-24 16:00:00,attended,
AT004700,S0033,G04,quiz,2026-01-24 16:00:00,attended,
AT004701,S0039,G04,quiz,2026-01-24 16:00:00,attended,
AT004702,S0044,G04,quiz,2026-01-24 16:00:00,attended,
AT004703,S0047,G04,quiz,2026-01-24 16:00:00,attended,
AT004704,S0062,G04,quiz,2026-01-24 16:00:00,attended,
AT004705,S0063,G04,quiz,2026-01-24 16:00:00,absent,
AT004706,S0068,G04,quiz,2026-01-24 16:00:00,attended,
AT004707,S0076,G04,quiz,2026-01-24 16:00:00,absent,
AT004708,S0078,G04,quiz,2026-01-24 16:00:00,attended,
AT004709,S0080,G04,quiz,2026-01-24 16:00:00,absent,
AT004710,S0081,G04,quiz,2026-01-24 16:00:00,attended,
AT004711,S0086,G04,quiz,2026-01-24 16:00:00,absent,
AT004712,S0089,G04,quiz,2026-01-24 16:00:00,absent,
AT004713,S0092,G04,quiz,2026-01-24 16:00:00,attended,
AT004714,S0099,G04,quiz,2026-01-24 16:00:00,attended,
AT004715,S0103,G04,quiz,2026-01-24 16:00:00,absent,
AT004716,S0109,G04,quiz,2026-01-24 16:00:00,attended,
AT004717,S0113,G04,quiz,2026-01-24 16:00:00,absent,
AT004718,S0119,G04,quiz,2026-01-24 16:00:00,attended,
AT004719,S0120,G04,quiz,2026-01-24 16:00:00,absent,
AT004720,S0132,G04,quiz,2026-01-24 16:00:00,attended,
AT004721,S0151,G04,quiz,2026-01-24 16:00:00,attended,
AT004722,S0172,G04,quiz,2026-01-24 16:00:00,absent,
AT004723,S0184,G04,quiz,2026-01-24 16:00:00,attended,
AT004724,S0189,G04,quiz,2026-01-24 16:00:00,attended,
AT004725,S0191,G04,quiz,2026-01-24 16:00:00,attended,
AT004726,S0193,G04,quiz,2026-01-24 16:00:00,attended,
AT004727,S0205,G04,quiz,2026-01-24 16:00:00,absent,
AT004728,S0222,G04,quiz,2026-01-24 16:00:00,absent,
AT004729,S0230,G04,quiz,2026-01-24 16:00:00,absent,
AT004730,S0241,G04,quiz,2026-01-24 16:00:00,attended,
AT004731,S0258,G04,quiz,2026-01-24 16:00:00,absent,
AT004732,S0270,G04,quiz,2026-01-24 16:00:00,attended,
AT004733,S0280,G04,quiz,2026-01-24 16:00:00,attended,
AT004734,S0295,G04,quiz,2026-01-24 16:00:00,attended,
AT004735,S0316,G04,quiz,2026-01-24 16:00:00,absent,
AT004736,S0321,G04,quiz,2026-01-24 16:00:00,attended,
AT004737,S0328,G04,quiz,2026-01-24 16:00:00,attended,
AT004738,S0341,G04,quiz,2026-01-24 16:00:00,attended,
AT004739,S0342,G04,quiz,2026-01-24 16:00:00,absent,
AT004740,S0351,G04,quiz,2026-01-24 16:00:00,attended,
AT004741,S0357,G04,quiz,2026-01-24 16:00:00,attended,
AT004742,S0359,G04,quiz,2026-01-24 16:00:00,attended,
AT004743,S0371,G04,quiz,2026-01-24 16:00:00,attended,
AT004744,S0391,G04,quiz,2026-01-24 16:00:00,attended,
AT004745,S0393,G04,quiz,2026-01-24 16:00:00,attended,
AT004746,S0396,G04,quiz,2026-01-24 16:00:00,attended,
AT004747,S0397,G04,quiz,2026-01-24 16:00:00,attended,
AT004748,S0398,G04,quiz,2026-01-24 16:00:00,attended,
AT004749,S0401,G04,quiz,2026-01-24 16:00:00,attended,
AT004750,S0409,G04,quiz,2026-01-24 16:00:00,absent,
AT004751,S0422,G04,quiz,2026-01-24 16:00:00,attended,
AT004752,S0434,G04,quiz,2026-01-24 16:00:00,attended,
AT004753,S0438,G04,quiz,2026-01-24 16:00:00,attended,
AT004754,S0441,G04,quiz,2026-01-24 16:00:00,absent,
AT004755,S0461,G04,quiz,2026-01-24 16:00:00,attended,
AT004756,S0462,G04,quiz,2026-01-24 16:00:00,attended,
AT004757,S0475,G04,quiz,2026-01-24 16:00:00,attended,
AT004758,S0485,G04,quiz,2026-01-24 16:00:00,attended,
AT004759,S0007,G04,session,2026-01-31 16:00:00,attended,
AT004760,S0008,G04,session,2026-01-31 16:00:00,attended,
AT004761,S0012,G04,session,2026-01-31 16:00:00,absent,
AT004762,S0019,G04,session,2026-01-31 16:00:00,attended,
AT004763,S0026,G04,session,2026-01-31 16:00:00,attended,
AT004764,S0027,G04,session,2026-01-31 16:00:00,attended,
AT004765,S0033,G04,session,2026-01-31 16:00:00,attended,
AT004766,S0039,G04,session,2026-01-31 16:00:00,attended,
AT004767,S0044,G04,session,2026-01-31 16:00:00,attended,
AT004768,S0047,G04,session,2026-01-31 16:00:00,attended,
AT004769,S0062,G04,session,2026-01-31 16:00:00,absent,
AT004770,S0063,G04,session,2026-01-31 16:00:00,attended,
AT004771,S0068,G04,session,2026-01-31 16:00:00,attended,
AT004772,S0076,G04,session,2026-01-31 16:00:00,attended,
AT004773,S0078,G04,session,2026-01-31 16:00:00,attended,
AT004774,S0080,G04,session,2026-01-31 16:00:00,attended,
AT004775,S0081,G04,session,2026-01-31 16:00:00,attended,
AT004776,S0086,G04,session,2026-01-31 16:00:00,attended,
AT004777,S0089,G04,session,2026-01-31 16:00:00,absent,
AT004778,S0092,G04,session,2026-01-31 16:00:00,attended,
AT004779,S0099,G04,session,2026-01-31 16:00:00,attended,
AT004780,S0103,G04,session,2026-01-31 16:00:00,attended,
AT004781,S0109,G04,session,2026-01-31 16:00:00,attended,
AT004782,S0113,G04,session,2026-01-31 16:00:00,attended,
AT004783,S0119,G04,session,2026-01-31 16:00:00,absent,
AT004784,S0120,G04,session,2026-01-31 16:00:00,attended,
AT004785,S0132,G04,session,2026-01-31 16:00:00,attended,
AT004786,S0151,G04,session,2026-01-31 16:00:00,attended,
AT004787,S0172,G04,session,2026-01-31 16:00:00,attended,
AT004788,S0184,G04,session,2026-01-31 16:00:00,attended,
AT004789,S0189,G04,session,2026-01-31 16:00:00,attended,
AT004790,S0191,G04,session,2026-01-31 16:00:00,attended,
AT004791,S0193,G04,session,2026-01-31 16:00:00,absent,
AT004792,S0205,G04,session,2026-01-31 16:00:00,attended,
AT004793,S0222,G04,session,2026-01-31 16:00:00,attended,
AT004794,S0230,G04,session,2026-01-31 16:00:00,attended,
AT004795,S0241,G04,session,2026-01-31 16:00:00,absent,
AT004796,S0258,G04,session,2026-01-31 16:00:00,absent,
AT004797,S0270,G04,session,2026-01-31 16:00:00,attended,
AT004798,S0280,G04,session,2026-01-31 16:00:00,attended,
AT004799,S0295,G04,session,2026-01-31 16:00:00,attended,
AT004800,S0316,G04,session,2026-01-31 16:00:00,attended,
AT004801,S0321,G04,session,2026-01-31 16:00:00,attended,
AT004802,S0328,G04,session,2026-01-31 16:00:00,attended,
AT004803,S0341,G04,session,2026-01-31 16:00:00,absent,
AT004804,S0342,G04,session,2026-01-31 16:00:00,absent,
AT004805,S0351,G04,session,2026-01-31 16:00:00,attended,
AT004806,S0357,G04,session,2026-01-31 16:00:00,attended,
AT004807,S0359,G04,session,2026-01-31 16:00:00,attended,
AT004808,S0371,G04,session,2026-01-31 16:00:00,absent,
AT004809,S0391,G04,session,2026-01-31 16:00:00,attended,
AT004810,S0393,G04,session,2026-01-31 16:00:00,attended,
AT004811,S0396,G04,session,2026-01-31 16:00:00,absent,
AT004812,S0397,G04,session,2026-01-31 16:00:00,attended,
AT004813,S0398,G04,session,2026-01-31 16:00:00,attended,
AT004814,S0401,G04,session,2026-01-31 16:00:00,absent,
AT004815,S0409,G04,session,2026-01-31 16:00:00,absent,
AT004816,S0422,G04,session,2026-01-31 16:00:00,attended,
AT004817,S0434,G04,session,2026-01-31 16:00:00,attended,
AT004818,S0438,G04,session,2026-01-31 16:00:00,attended,
AT004819,S0441,G04,session,2026-01-31 16:00:00,attended,
AT004820,S0461,G04,session,2026-01-31 16:00:00,attended,
AT004821,S0462,G04,session,2026-01-31 16:00:00,attended,
AT004822,S0475,G04,session,2026-01-31 16:00:00,attended,
AT004823,S0485,G04,session,2026-01-31 16:00:00,attended,
AT006159,S0003,G05,practical,2026-01-06 16:00:00,attended,
AT006160,S0010,G05,practical,2026-01-06 16:00:00,attended,
AT006161,S0034,G05,practical,2026-01-06 16:00:00,attended,
AT006162,S0050,G05,practical,2026-01-06 16:00:00,attended,
AT006163,S0051,G05,practical,2026-01-06 16:00:00,attended,
AT006164,S0066,G05,practical,2026-01-06 16:00:00,attended,
AT006165,S0070,G05,practical,2026-01-06 16:00:00,attended,
AT006166,S0072,G05,practical,2026-01-06 16:00:00,attended,
AT006167,S0112,G05,practical,2026-01-06 16:00:00,absent,
AT006168,S0129,G05,practical,2026-01-06 16:00:00,attended,
AT006169,S0148,G05,practical,2026-01-06 16:00:00,attended,
AT006170,S0150,G05,practical,2026-01-06 16:00:00,attended,
AT006171,S0154,G05,practical,2026-01-06 16:00:00,absent,
AT006172,S0165,G05,practical,2026-01-06 16:00:00,attended,
AT006173,S0169,G05,practical,2026-01-06 16:00:00,attended,
AT006174,S0170,G05,practical,2026-01-06 16:00:00,absent,
AT006175,S0171,G05,practical,2026-01-06 16:00:00,attended,
AT006176,S0179,G05,practical,2026-01-06 16:00:00,attended,
AT006177,S0200,G05,practical,2026-01-06 16:00:00,absent,
AT006178,S0207,G05,practical,2026-01-06 16:00:00,attended,
AT006179,S0211,G05,practical,2026-01-06 16:00:00,attended,
AT006180,S0213,G05,practical,2026-01-06 16:00:00,absent,
AT006181,S0214,G05,practical,2026-01-06 16:00:00,attended,
AT006182,S0219,G05,practical,2026-01-06 16:00:00,attended,
AT006183,S0220,G05,practical,2026-01-06 16:00:00,attended,
AT006184,S0223,G05,practical,2026-01-06 16:00:00,absent,
AT006185,S0228,G05,practical,2026-01-06 16:00:00,attended,
AT006186,S0231,G05,practical,2026-01-06 16:00:00,attended,
AT006187,S0234,G05,practical,2026-01-06 16:00:00,attended,
AT006188,S0257,G05,practical,2026-01-06 16:00:00,attended,
AT006189,S0268,G05,practical,2026-01-06 16:00:00,attended,
AT006190,S0294,G05,practical,2026-01-06 16:00:00,attended,
AT006191,S0307,G05,practical,2026-01-06 16:00:00,attended,
AT006192,S0326,G05,practical,2026-01-06 16:00:00,attended,
AT006193,S0345,G05,practical,2026-01-06 16:00:00,absent,
AT006194,S0364,G05,practical,2026-01-06 16:00:00,attended,
AT006195,S0365,G05,practical,2026-01-06 16:00:00,absent,
AT006196,S0374,G05,practical,2026-01-06 16:00:00,attended,
AT006197,S0382,G05,practical,2026-01-06 16:00:00,attended,
AT006198,S0415,G05,practical,2026-01-06 16:00:00,attended,
AT006199,S0427,G05,practical,2026-01-06 16:00:00,attended,
AT006200,S0430,G05,practical,2026-01-06 16:00:00,attended,
AT006201,S0445,G05,practical,2026-01-06 16:00:00,absent,
AT006202,S0483,G05,practical,2026-01-06 16:00:00,attended,
AT006203,S0491,G05,practical,2026-01-06 16:00:00,absent,
AT006204,S0495,G05,practical,2026-01-06 16:00:00,attended,
AT006205,S0003,G05,session,2026-01-13 16:00:00,attended,
AT006206,S0010,G05,session,2026-01-13 16:00:00,attended,
AT006207,S0034,G05,session,2026-01-13 16:00:00,attended,
AT006208,S0050,G05,session,2026-01-13 16:00:00,attended,
AT006209,S0051,G05,session,2026-01-13 16:00:00,attended,
AT006210,S0066,G05,session,2026-01-13 16:00:00,attended,
AT006211,S0070,G05,session,2026-01-13 16:00:00,attended,
AT006212,S0072,G05,session,2026-01-13 16:00:00,attended,
AT006213,S0112,G05,session,2026-01-13 16:00:00,attended,
AT006214,S0129,G05,session,2026-01-13 16:00:00,attended,
AT006215,S0148,G05,session,2026-01-13 16:00:00,attended,
AT006216,S0150,G05,session,2026-01-13 16:00:00,attended,
AT006217,S0154,G05,session,2026-01-13 16:00:00,attended,
AT006218,S0165,G05,session,2026-01-13 16:00:00,attended,
AT006219,S0169,G05,session,2026-01-13 16:00:00,attended,
AT006220,S0170,G05,session,2026-01-13 16:00:00,absent,
AT006221,S0171,G05,session,2026-01-13 16:00:00,attended,
AT006222,S0179,G05,session,2026-01-13 16:00:00,attended,
AT006223,S0200,G05,session,2026-01-13 16:00:00,attended,
AT006224,S0207,G05,session,2026-01-13 16:00:00,attended,
AT006225,S0211,G05,session,2026-01-13 16:00:00,attended,
AT006226,S0213,G05,session,2026-01-13 16:00:00,attended,
AT006227,S0214,G05,session,2026-01-13 16:00:00,attended,
AT006228,S0219,G05,session,2026-01-13 16:00:00,attended,
AT006229,S0220,G05,session,2026-01-13 16:00:00,attended,
AT006230,S0223,G05,session,2026-01-13 16:00:00,attended,
AT006231,S0228,G05,session,2026-01-13 16:00:00,absent,
AT006232,S0231,G05,session,2026-01-13 16:00:00,attended,
AT006233,S0234,G05,session,2026-01-13 16:00:00,attended,
AT006234,S0257,G05,session,2026-01-13 16:00:00,attended,
AT006235,S0268,G05,session,2026-01-13 16:00:00,attended,
AT006236,S0294,G05,session,2026-01-13 16:00:00,attended,
AT006237,S0307,G05,session,2026-01-13 16:00:00,attended,
AT006238,S0326,G05,session,2026-01-13 16:00:00,attended,
AT006239,S0345,G05,session,2026-01-13 16:00:00,absent,
AT006240,S0364,G05,session,2026-01-13 16:00:00,attended,
AT006241,S0365,G05,session,2026-01-13 16:00:00,attended,
AT006242,S0374,G05,session,2026-01-13 16:00:00,attended,
AT006243,S0382,G05,session,2026-01-13 16:00:00,attended,
AT006244,S0415,G05,session,2026-01-13 16:00:00,attended,
AT006245,S0427,G05,session,2026-01-13 16:00:00,attended,
AT006246,S0430,G05,session,2026-01-13 16:00:00,attended,
AT006247,S0445,G05,session,2026-01-13 16:00:00,absent,
