student_id,course_id,group_id,assessment_id,assessment_title,type,score,max_score,date
S0128,C001,G01,C001-PR,Practical 2,practical,76.4,100,2026-04-18
S0128,C001,G01,C001-EX,Midterm Exam,exam,71.6,100,2026-05-02
S0128,C001,G01,C001-EXF,Final Exam,exam,71.8,100,2026-05-16
S0129,C003,G05,C003-QZ,Quiz 1,quiz,86.3,100,2025-12-27
S0129,C003,G05,C003-QZ,Quiz 2,quiz,68.8,100,2026-01-10
S0129,C003,G05,C003-QZ,Quiz 3,quiz,80.8,100,2026-01-24
S0129,C003,G05,C003-QZ,Quiz 4,quiz,74.0,100,2026-02-07
S0129,C003,G05,C003-AS,Assignment 1,assignment,79.2,100,2026-02-21
S0129,C003,G05,C003-AS,Assignment 2,assignment,69.2,100,2026-03-07
S0129,C003,G05,C003-AS,Assignment 3,assignment,54.2,100,2026-03-21
S0129,C003,G05,C003-PR,Practical 1,practical,64.3,100,2026-04-04
S0129,C003,G05,C003-PR,Practical 2,practical,90.4,100,2026-04-18
S0129,C003,G05,C003-EX,Midterm Exam,exam,90.1,100,2026-05-02
S0129,C003,G05,C003-EXF,Final Exam,exam,59.4,100,2026-05-16
S0130,C001,G02,C001-QZ,Quiz 1,quiz,69.0,100,2025-12-18
S0130,C001,G02,C001-QZ,Quiz 2,quiz,81.7,100,2026-01-02
S0130,C001,G02,C001-QZ,Quiz 3,quiz,94.4,100,2026-01-17
S0130,C001,G02,C001-QZ,Quiz 4,quiz,96.1,100,2026-02-01
S0130,C001,G02,C001-AS,Assignment 1,assignment,83.8,100,2026-02-15
S0130,C001,G02,C001-AS,Assignment 2,assignment,74.4,100,2026-03-02
S0130,C001,G02,C001-AS,Assignment 3,assignment,83.9,100,2026-03-17
S0130,C001,G02,C001-PR,Practical 1,practical,95.3,100,2026-04-01
S0130,C001,G02,C001-PR,Practical 2,practical,88.3,100,2026-04-15
S0130,C001,G02,C001-EX,Midterm Exam,exam,94.9,100,2026-04-30
S0130,C001,G02,C001-EXF,Final Exam,exam,88.4,100,2026-05-15
S0131,C001,G01,C001-QZ,Quiz 1,quiz,61.3,100,2025-12-19
S0131,C001,G01,C001-QZ,Quiz 2,quiz,38.4,100,2026-01-03
S0131,C001,G01,C001-QZ,Quiz 3,quiz,47.3,100,2026-01-18
S0131,C001,G01,C001-QZ,Quiz 4,quiz,60.6,100,2026-02-01
S0131,C001,G01,C001-AS,Assignment 1,assignment,43.0,100,2026-02-16
S0131,C001,G01,C001-AS,Assignment 2,assignment,55.8,100,2026-03-03
S0131,C001,G01,C001-AS,Assignment 3,assignment,54.9,100,2026-03-17
S0131,C001,G01,C001-PR,Practical 1,practical,59.5,100,2026-04-01
S0131,C001,G01,C001-PR,Practical 2,practical,67.2,100,2026-04-16
S0131,C001,G01,C001-EX,Midterm Exam,exam,52.2,100,2026-04-30
S0131,C001,G01,C001-EXF,Final Exam,exam,62.4,100,2026-05-15
S0132,C002,G04,C002-QZ,Quiz 1,quiz,69.0,100,2026-01-01
S0132,C002,G04,C002-QZ,Quiz 2,quiz,82.2,100,2026-01-15
S0132,C002,G04,C002-QZ,Quiz 3,quiz,72.0,100,2026-01-28
S0132,C002,G04,C002-QZ,Quiz 4,quiz,85.8,100,2026-02-11
S0132,C002,G04,C002-AS,Assignment 1,assignment,63.6,100,2026-02-24
S0132,C002,G04,C002-AS,Assignment 2,assignment,67.3,100,2026-03-10
S0132,C002,G04,C002-AS,Assignment 3,assignment,76.6,100,2026-03-23
S0132,C002,G04,C002-PR,Practical 1,practical,69.9,100,2026-04-06
S0132,C002,G04,C002-PR,Practical 2,practical,79.6,100,2026-04-19
S0132,C002,G04,C002-EX,Midterm Exam,exam,83.1,100,2026-05-03
S0132,C002,G04,C002-EXF,Final Exam,exam,73.6,100,2026-05-16
S0133,C001,G02,C001-QZ,Quiz 1,quiz,88.4,100,2025-12-25
S0133,C001,G02,C001-QZ,Quiz 2,quiz,70.6,100,2026-01-08
S0133,C001,G02,C001-QZ,Quiz 3,quiz,58.6,100,2026-01-22
S0133,C001,G02,C001-QZ,Quiz 4,quiz,76.6,100,2026-02-05
S0133,C001,G02,C001-AS,Assignment 1,assignment,72.2,100,2026-02-19
S0133,C001,G02,C001-AS,Assignment 2,assignment,76.5,100,2026-03-06
S0133,C001,G02,C001-AS,Assignment 3,assignment,43.9,100,2026-03-20
S0133,C001,G02,C001-PR,Practical 1,practical,49.1,100,2026-04-03
S0133,C001,G02,C001-PR,Practical 2,practical,65.9,100,2026-04-17
S0133,C001,G02,C001-EX,Midterm Exam,exam,62.7,100,2026-05-01
S0133,C001,G02,C001-EXF,Final Exam,exam,69.6,100,2026-05-15
S0134,C001,G01,C001-QZ,Quiz 1,quiz,77.3,100,2025-12-18
S0134,C001,G01,C001-QZ,Quiz 2,quiz,60.8,100,2026-01-02
S0134,C001,G01,C001-QZ,Quiz 3,quiz,65.5,100,2026-01-17
S0134,C001,G01,C001-QZ,Quiz 4,quiz,84.1,100,2026-02-01
S0134,C001,G01,C001-AS,Assignment 1,assignment,64.7,100,2026-02-15
S0134,C001,G01,C001-AS,Assignment 2,assignment,51.4,100,2026-03-02
S0134,C001,G01,C001-AS,Assignment 3,assignment,63.4,100,2026-03-17
S0134,C001,G01,C001-PR,Practical 1,practical,62.9,100,2026-04-01
S0134,C001,G01,C001-PR,Practical 2,practical,77.2,100,2026-04-15
S0134,C001,G01,C001-EX,Midterm Exam,exam,85.1,100,2026-04-30
S0134,C001,G01,C001-EXF,Final Exam,exam,81.2,100,2026-05-15
S0135,C001,G02,C001-QZ,Quiz 1,quiz,92.7,100,2025-12-24
S0135,C001,G02,C001-QZ,Quiz 2,quiz,83.8,100,2026-01-07
S0135,C001,G02,C001-QZ,Quiz 3,quiz,79.3,100,2026-01-21
S0135,C001,G02,C001-QZ,Quiz 4,quiz,83.7,100,2026-02-05
S0135,C001,G02,C001-AS,Assignment 1,assignment,80.0,100,2026-02-19
S0135,C001,G02,C001-AS,Assignment 2,assignment,57.9,100,2026-03-05
S0135,C001,G02,C001-AS,Assignment 3,assignment,58.9,100,2026-03-19
S0135,C001,G02,C001-PR,Practical 1,practical,97.0,100,2026-04-03
S0135,C001,G02,C001-PR,Practical 2,practical,88.8,100,2026-04-17
S0135,C001,G02,C001-EX,Midterm Exam,exam,72.1,100,2026-05-01
S0135,C001,G02,C001-EXF,Final Exam,exam,73.3,100,2026-05-15
S0136,C006,G09,C006-QZ,Quiz 1,quiz,65.7,100,2025-12-25
S0136,C006,G09,C006-QZ,Quiz 2,quiz,80.3,100,2026-01-08
S0136,C006,G09,C006-QZ,Quiz 3,quiz,78.7,100,2026-01-22
S0136,C006,G09,C006-QZ,Quiz 4,quiz,73.4,100,2026-02-05
S0136,C006,G09,C006-AS,Assignment 1,assignment,65.5,100,2026-02-19
S0136,C006,G09,C006-AS,Assignment 2,assignment,45.3,100,2026-03-06
S0136,C006,G09,C006-AS,Assignment 3,assignment,52.1,100,2026-03-20
S0136,C006,G09,C006-PR,Practical 1,practical,60.4,100,2026-04-03
S0136,C006,G09,C006-PR,Practical 2,practical,66.6,100,2026-04-17
S0136,C006,G09,C006-EX,Midterm Exam,exam,67.2,100,2026-05-01
S0136,C006,G09,C006-EXF,Final Exam,exam,60.9,100,2026-05-15
S0137,C004,G06,C004-QZ,Quiz 1,quiz,55.0,100,2025-12-27
S0137,C004,G06,C004-QZ,Quiz 2,quiz,78.8,100,2026-01-10
S0137,C004,G06,C004-QZ,Quiz 3,quiz,77.3,100,2026-01-24
S0137,C004,G06,C004-QZ,Quiz 4,quiz,61.4,100,2026-02-07
S0137,C004,G06,C004-AS,Assignment 1,assignment,75.5,100,2026-02-21
S0137,C004,G06,C004-AS,Assignment 2,assignment,54.5,100,2026-03-07
S0137,C004,G06,C004-AS,Assignment 3,assignment,55.7,100,2026-03-21
S0137,C004,G06,C004-PR,Practical 1,practical,74.4,100,2026-04-04
S0137,C004,G06,C004-PR,Practical 2,practical,71.5,100,2026-04-18
S0137,C004,G06,C004-EX,Midterm Exam,exam,64.3,100,2026-05-02
S0137,C004,G06,C004-EXF,Final Exam,exam,67.2,100,2026-05-16
S0138,C001,G01,C001-QZ,Quiz 1,quiz,96.5,100,2026-01-02
S0138,C001,G01,C001-QZ,Quiz 2,quiz,83.0,100,2026-01-15
S0138,C001,G01,C001-QZ,Quiz 3,quiz,63.8,100,2026-01-29
S0138,C001,G01,C001-QZ,Quiz 4,quiz,86.6,100,2026-02-11
S0138,C001,G01,C001-AS,Assignment 1,assignment,76.2,100,2026-02-25
S0138,C001,G01,C001-AS,Assignment 2,assignment,80.0,100,2026-03-10
S0138,C001,G01,C001-AS,Assignment 3,assignment,98.7,100,2026-03-23
S0138,C001,G01,C001-PR,Practical 1,practical,77.8,100,2026-04-06
S0138,C001,G01,C001-PR,Practical 2,practical,82.1,100,2026-04-19
S0138,C001,G01,C001-EX,Midterm Exam,exam,72.2,100,2026-05-03
S0138,C001,G01,C001-EXF,Final Exam,exam,81.1,100,2026-05-16
S0139,C006,G08,C006-QZ,Quiz 1,quiz,79.3,100,2025-12-25
S0139,C006,G08,C006-QZ,Quiz 2,quiz,91.3,100,2026-01-08
S0139,C006,G08,C006-QZ,Quiz 3,quiz,88.6,100,2026-01-22
S0139,C006,G08,C006-QZ,Quiz 4,quiz,93.4,100,2026-02-05
S0139,C006,G08,C006-AS,Assignment 1,assignment,81.8,100,2026-02-19
S0139,C006,G08,C006-AS,Assignment 2,assignment,85.2,100,2026-03-06
S0139,C006,G08,C006-AS,Assignment 3,assignment,52.3,100,2026-03-20
S0139,C006,G08,C006-PR,Practical 1,practical,92.4,100,2026-04-03
S0139,C006,G08,C006-PR,Practical 2,practical,87.6,100,2026-04-17
S0139,C006,G08,C006-EX,Midterm Exam,exam,91.8,100,2026-05-01
S0139,C006,G08,C006-EXF,Final Exam,exam,74.1,100,2026-05-15
S0140,C005,G07,C005-QZ,Quiz 1,quiz,71.5,100,2025-12-27
S0140,C005,G07,C005-QZ,Quiz 2,quiz,79.6,100,2026-01-10
S0140,C005,G07,C005-QZ,Quiz 3,quiz,65.1,100,2026-01-24
S0140,C005,G07,C005-QZ,Quiz 4,quiz,60.8,100,2026-02-07
S0140,C005,G07,C005-AS,Assignment 1,assignment,58.4,100,2026-02-21
S0140,C005,G07,C005-AS,Assignment 2,assignment,53.1,100,2026-03-07
S0140,C005,G07,C005-AS,Assignment 3,assignment,70.0,100,2026-03-21
S0140,C005,G07,C005-PR,Practical 1,practical,63.1,100,2026-04-04
S0140,C005,G07,C005-PR,Practical 2,practical,60.7,100,2026-04-18
S0140,C005,G07,C005-EX,Midterm Exam,exam,70.3,100,2026-05-02
S0140,C005,G07,C005-EXF,Final Exam,exam,71.8,100,2026-05-16
S0141,C005,G07,C005-QZ,Quiz 1,quiz,68.6,100,2025-12-21
S0141,C005,G07,C005-QZ,Quiz 2,quiz,62.4,100,2026-01-05
S0141,C005,G07,C005-QZ,Quiz 3,quiz,80.4,100,2026-01-19
S0141,C005,G07,C005-QZ,Quiz 4,quiz,74.7,100,2026-02-03
S0141,C005,G07,C005-AS,Assignment 1,assignment,69.9,100,2026-02-17
S0141,C005,G07,C005-AS,Assignment 2,assignment,56.9,100,2026-03-04
S0141,C005,G07,C005-AS,Assignment 3,assignment,43.9,100,2026-03-18
S0141,C005,G07,C005-PR,Practical 1,practical,71.6,100,2026-04-02
S0141,C005,G07,C005-PR,Practical 2,practical,61.3,100,2026-04-16
S0141,C005,G07,C005-EX,Midterm Exam,exam,82.3,100,2026-05-01
S0141,C005,G07,C005-EXF,Final Exam,exam,67.6,100,2026-05-15
S0142,C005,G07,C005-QZ,Quiz 1,quiz,67.2,100,2025-12-27
S0142,C005,G07,C005-QZ,Quiz 2,quiz,42.3,100,2026-01-10
S0142,C005,G07,C005-QZ,Quiz 3,quiz,54.0,100,2026-01-24
S0142,C005,G07,C005-QZ,Quiz 4,quiz,53.3,100,2026-02-07
S0142,C005,G07,C005-AS,Assignment 1,assignment,44.6,100,2026-02-21
S0142,C005,G07,C005-AS,Assignment 2,assignment,42.2,100,2026-03-07
S0142,C005,G07,C005-AS,Assignment 3,assignment,63.4,100,2026-03-21
S0142,C005,G07,C005-PR,Practical 1,practical,43.0,100,2026-04-04
S0142,C005,G07,C005-PR,Practical 2,practical,59.3,100,2026-04-18
S0142,C005,G07,C005-EX,Midterm Exam,exam,70.1,100,2026-05-02
S0142,C005,G07,C005-EXF,Final Exam,exam,56.5,100,2026-05-16
S0143,C001,G01,C001-QZ,Quiz 1,quiz,68.9,100,2025-12-24
S0143,C001,G01,C001-QZ,Quiz 2,quiz,89.5,100,2026-01-07
S0143,C001,G01,C001-QZ,Quiz 3,quiz,86.0,100,2026-01-21
S0143,C001,G01,C001-QZ,Quiz 4,quiz,86.2,100,2026-02-05
S0143,C001,G01,C001-AS,Assignment 1,assignment,78.9,100,2026-02-19
S0143,C001,G01,C001-AS,Assignment 2,assignment,60.6,100,2026-03-05
S0143,C001,G01,C001-AS,Assignment 3,assignment,80.5,100,2026-03-19
S0143,C001,G01,C001-PR,Practical 1,practical,73.8,100,2026-04-03
S0143,C001,G01,C001-PR,Practical 2,practical,64.2,100,2026-04-17
S0143,C001,G01,C001-EX,Midterm Exam,exam,84.5,100,2026-05-01
S0143,C001,G01,C001-EXF,Final Exam,exam,79.0,100,2026-05-15
S0144,C005,G07,C005-QZ,Quiz 1,quiz,65.4,100,2025-12-31
S0144,C005,G07,C005-QZ,Quiz 2,quiz,67.8,100,2026-01-14
S0144,C005,G07,C005-QZ,Quiz 3,quiz,64.4,100,2026-01-27
S0144,C005,G07,C005-QZ,Quiz 4,quiz,74.4,100,2026-02-10
S0144,C005,G07,C005-AS,Assignment 1,assignment,68.0,100,2026-02-23
S0144,C005,G07,C005-AS,Assignment 2,assignment,72.9,100,2026-03-09
S0144,C005,G07,C005-AS,Assignment 3,assignment,65.9,100,2026-03-23
S0144,C005,G07,C005-PR,Practical 1,practical,56.8,100,2026-04-05
S0144,C005,G07,C005-PR,Practical 2,practical,61.2,100,2026-04-19
S0144,C005,G07,C005-EX,Midterm Exam,exam,79.3,100,2026-05-02
S0144,C005,G07,C005-EXF,Final Exam,exam,66.9,100,2026-05-16
S0145,C001,G01,C001-QZ,Quiz 1,quiz,63.4,100,2025-12-18
S0145,C001,G01,C001-QZ,Quiz 2,quiz,64.1,100,2026-01-02
S0145,C001,G01,C001-QZ,Quiz 3,quiz,69.2,100,2026-01-17
S0145,C001,G01,C001-QZ,Quiz 4,quiz,73.0,100,2026-02-01
S0145,C001,G01,C001-AS,Assignment 1,assignment,67.3,100,2026-02-15
S0145,C001,G01,C001-AS,Assignment 2,assignment,63.1,100,2026-03-02
S0145,C001,G01,C001-AS,Assignment 3,assignment,65.8,100,2026-03-17
S0145,C001,G01,C001-PR,Practical 1,practical,67.7,100,2026-04-01
S0145,C001,G01,C001-PR,Practical 2,practical,53.8,100,2026-04-15
S0145,C001,G01,C001-EX,Midterm Exam,exam,65.9,100,2026-04-30
S0145,C001,G01,C001-EXF,Final Exam,exam,84.4,100,2026-05-15
S0146,C001,G01,C001-QZ,Quiz 1,quiz,67.5,100,2025-12-19
S0146,C001,G01,C001-QZ,Quiz 2,quiz,50.7,100,2026-01-03
S0146,C001,G01,C001-QZ,Quiz 3,quiz,70.9,100,2026-01-18
S0146,C001,G01,C001-QZ,Quiz 4,quiz,73.5,100,2026-02-01
S0146,C001,G01,C001-AS,Assignment 1,assignment,71.6,100,2026-02-16
S0146,C001,G01,C001-AS,Assignment 2,assignment,61.8,100,2026-03-03
S0146,C001,G01,C001-AS,Assignment 3,assignment,56.0,100,2026-03-17
S0146,C001,G01,C001-PR,Practical 1,practical,70.6,100,2026-04-01
S0146,C001,G01,C001-PR,Practical 2,practical,59.2,100,2026-04-16
S0146,C001,G01,C001-EX,Midterm Exam,exam,78.2,100,2026-04-30
S0146,C001,G01,C001-EXF,Final Exam,exam,76.7,100,2026-05-15
S0147,C006,G08,C006-QZ,Quiz 1,quiz,72.2,100,2025-12-17
S0147,C006,G08,C006-QZ,Quiz 2,quiz,79.5,100,2026-01-01
S0147,C006,G08,C006-QZ,Quiz 3,quiz,55.6,100,2026-01-16
S0147,C006,G08,C006-QZ,Quiz 4,quiz,64.3,100,2026-01-31
S0147,C006,G08,C006-AS,Assignment 1,assignment,59.8,100,2026-02-15
S0147,C006,G08,C006-AS,Assignment 2,assignment,63.9,100,2026-03-02
S0147,C006,G08,C006-AS,Assignment 3,assignment,55.1,100,2026-03-16
S0147,C006,G08,C006-PR,Practical 1,practical,91.7,100,2026-03-31
S0147,C006,G08,C006-PR,Practical 2,practical,69.8,100,2026-04-15
S0147,C006,G08,C006-EX,Midterm Exam,exam,65.6,100,2026-04-30
S0147,C006,G08,C006-EXF,Final Exam,exam,67.3,100,2026-05-15
S0148,C003,G05,C003-QZ,Quiz 1,quiz,49.3,100,2025-12-26
S0148,C003,G05,C003-QZ,Quiz 2,quiz,49.5,100,2026-01-09
S0148,C003,G05,C003-QZ,Quiz 3,quiz,61.3,100,2026-01-23
S0148,C003,G05,C003-QZ,Quiz 4,quiz,75.1,100,2026-02-06
S0148,C003,G05,C003-AS,Assignment 1,assignment,82.5,100,2026-02-20
S0148,C003,G05,C003-AS,Assignment 2,assignment,48.3,100,2026-03-06
S0148,C003,G05,C003-AS,Assignment 3,assignment,42.9,100,2026-03-20
S0148,C003,G05,C003-PR,Practical 1,practical,58.8,100,2026-04-03
S0148,C003,G05,C003-PR,Practical 2,practical,57.9,100,2026-04-17
S0148,C003,G05,C003-EX,Midterm Exam,exam,71.8,100,2026-05-01
S0148,C003,G05,C003-EXF,Final Exam,exam,76.7,100,2026-05-15
S0149,C001,G02,C001-QZ,Quiz 1,quiz,59.6,100,2025-12-24
S0149,C001,G02,C001-QZ,Quiz 2,quiz,83.3,100,2026-01-07
S0149,C001,G02,C001-QZ,Quiz 3,quiz,78.9,100,2026-01-21
S0149,C001,G02,C001-QZ,Quiz 4,quiz,64.7,100,2026-02-05
S0149,C001,G02,C001-AS,Assignment 1,assignment,72.2,100,2026-02-19
S0149,C001,G02,C001-AS,Assignment 2,assignment,64.1,100,2026-03-05
S0149,C001,G02,C001-AS,Assignment 3,assignment,64.0,100,2026-03-19
S0149,C001,G02,C001-PR,Practical 1,practical,69.1,100,2026-04-03
S0149,C001,G02,C001-PR,Practical 2,practical,89.6,100,2026-04-17
S0149,C001,G02,C001-EX,Midterm Exam,exam,68.6,100,2026-05-01
S0149,C001,G02,C001-EXF,Final Exam,exam,75.1,100,2026-05-15
S0150,C003,G05,C003-QZ,Quiz 1,quiz,79.1,100,2025-12-25
S0150,C003,G05,C003-QZ,Quiz 2,quiz,61.5,100,2026-01-08
S0150,C003,G05,C003-QZ,Quiz 3,quiz,71.2,100,2026-01-22
S0150,C003,G05,C003-QZ,Quiz 4,quiz,77.4,100,2026-02-05
S0150,C003,G05,C003-AS,Assignment 1,assignment,76.4,100,2026-02-19
S0150,C003,G05,C003-AS,Assignment 2,assignment,67.2,100,2026-03-06
S0150,C003,G05,C003-AS,Assignment 3,assignment,63.7,100,2026-03-20
S0150,C003,G05,C003-PR,Practical 1,practical,66.5,100,2026-04-03
S0150,C003,G05,C003-PR,Practical 2,practical,81.8,100,2026-04-17
S0150,C003,G05,C003-EX,Midterm Exam,exam,86.0,100,2026-05-01
S0150,C003,G05,C003-EXF,Final Exam,exam,89.3,100,2026-05-15
S0151,C002,G04,C002-QZ,Quiz 1,quiz,76.6,100,2025-12-24
S0151,C002,G04,C002-QZ,Quiz 2,quiz,80.8,100,2026-01-07
S0151,C002,G04,C002-QZ,Quiz 3,quiz,87.2,100,2026-01-21
S0151,C002,G04,C002-QZ,Quiz 4,quiz,87.2,100,2026-02-05
S0151,C002,G04,C002-AS,Assignment 1,assignment,92.5,100,2026-02-19
S0151,C002,G04,C002-AS,Assignment 2,assignment,64.5,100,2026-03-05
S0151,C002,G04,C002-AS,Assignment 3,assignment,57.5,100,2026-03-19
S0151,C002,G04,C002-PR,Practical 1,practical,82.1,100,2026-04-03
S0151,C002,G04,C002-PR,Practical 2,practical,85.0,100,2026-04-17
S0151,C002,G04,C002-EX,Midterm Exam,exam,87.0,100,2026-05-01
S0151,C002,G04,C002-EXF,Final Exam,exam,97.8,100,2026-05-15
S0152,C006,G09,C006-QZ,Quiz 1,quiz,62.3,100,2025-12-28
S0152,C006,G09,C006-QZ,Quiz 2,quiz,60.4,100,2026-01-11
S0152,C006,G09,C006-QZ,Quiz 3,quiz,57.5,100,2026-01-25
S0152,C006,G09,C006-QZ,Quiz 4,quiz,62.8,100,2026-02-08
S0152,C006,G09,C006-AS,Assignment 1,assignment,79.9,100,2026-02-22
S0152,C006,G09,C006-AS,Assignment 2,assignment,55.7,100,2026-03-08
S0152,C006,G09,C006-AS,Assignment 3,assignment,54.9,100,2026-03-21
S0152,C006,G09,C006-PR,Practical 1,practical,59.6,100,2026-04-04
S0152,C006,G09,C006-PR,Practical 2,practical,78.0,100,2026-04-18
S0152,C006,G09,C006-EX,Midterm Exam,exam,85.9,100,2026-05-02
S0152,C006,G09,C006-EXF,Final Exam,exam,72.4,100,2026-05-16
S0153,C005,G07,C005-QZ,Quiz 1,quiz,70.9,100,2025-12-21
S0153,C005,G07,C005-QZ,Quiz 2,quiz,64.1,100,2026-01-05
S0153,C005,G07,C005-QZ,Quiz 3,quiz,57.4,100,2026-01-19
S0153,C005,G07,C005-QZ,Quiz 4,quiz,63.5,100,2026-02-03
S0153,C005,G07,C005-AS,Assignment 1,assignment,60.5,100,2026-02-17
S0153,C005,G07,C005-AS,Assignment 2,assignment,62.8,100,2026-03-04
S0153,C005,G07,C005-AS,Assignment 3,assignment,55.5,100,2026-03-18
S0153,C005,G07,C005-PR,Practical 1,practical,82.1,100,2026-04-02
S0153,C005,G07,C005-PR,Practical 2,practical,80.5,100,2026-04-16
S0153,C005,G07,C005-EX,Midterm Exam,exam,69.6,100,2026-05-01
S0153,C005,G07,C005-EXF,Final Exam,exam,80.1,100,2026-05-15
S0154,C003,G05,C003-QZ,Quiz 1,quiz,69.9,100,2025-12-30
S0154,C003,G05,C003-QZ,Quiz 2,quiz,84.4,100,2026-01-13
S0154,C003,G05,C003-QZ,Quiz 3,quiz,89.1,100,2026-01-27
S0154,C003,G05,C003-QZ,Quiz 4,quiz,75.4,100,2026-02-09
S0154,C003,G05,C003-AS,Assignment 1,assignment,87.6,100,2026-02-23
S0154,C003,G05,C003-AS,Assignment 2,assignment,65.8,100,2026-03-09
S0154,C003,G05,C003-AS,Assignment 3,assignment,73.2,100,2026-03-22
S0154,C003,G05,C003-PR,Practical 1,practical,85.0,100,2026-04-05
S0154,C003,G05,C003-PR,Practical 2,practical,83.5,100,2026-04-19
S0154,C003,G05,C003-EX,Midterm Exam,exam,74.2,100,2026-05-02
S0154,C003,G05,C003-EXF,Final Exam,exam,84.7,100,2026-05-16
S0155,C006,G08,C006-QZ,Quiz 1,quiz,82.3,100,2025-12-25
S0155,C006,G08,C006-QZ,Quiz 2,quiz,61.4,100,2026-01-08
S0155,C006,G08,C006-QZ,Quiz 3,quiz,77.1,100,2026-01-22
S0155,C006,G08,C006-QZ,Quiz 4,quiz,74.6,100,2026-02-05
S0155,C006,G08,C006-AS,Assignment 1,assignment,67.1,100,2026-02-19
S0155,C006,G08,C006-AS,Assignment 2,assignment,51.1,100,2026-03-06
S0155,C006,G08,C006-AS,Assignment 3,assignment,50.8,100,2026-03-20
S0155,C006,G08,C006-PR,Practical 1,practical,79.8,100,2026-04-03
S0155,C006,G08,C006-PR,Practical 2,practical,59.3,100,2026-04-17
S0155,C006,G08,C006-EX,Midterm Exam,exam,92.9,100,2026-05-01
S0155,C006,G08,C006-EXF,Final Exam,exam,69.7,100,2026-05-15
S0156,C004,G06,C004-QZ,Quiz 1,quiz,75.6,100,2025-12-31
S0156,C004,G06,C004-QZ,Quiz 2,quiz,80.1,100,2026-01-14
S0156,C004,G06,C004-QZ,Quiz 3,quiz,75.0,100,2026-01-27
S0156,C004,G06,C004-QZ,Quiz 4,quiz,63.8,100,2026-02-10
S0156,C004,G06,C004-AS,Assignment 1,assignment,77.5,100,2026-02-23
S0156,C004,G06,C004-AS,Assignment 2,assignment,35.2,100,2026-03-09
S0156,C004,G06,C004-AS,Assignment 3,assignment,94.4,100,2026-03-23
S0156,C004,G06,C004-PR,Practical 1,practical,85.5,100,2026-04-05
S0156,C004,G06,C004-PR,Practical 2,practical,84.1,100,2026-04-19
S0156,C004,G06,C004-EX,Midterm Exam,exam,77.4,100,2026-05-02
S0156,C004,G06,C004-EXF,Final Exam,exam,78.6,100,2026-05-16
S0157,C005,G07,C005-QZ,Quiz 1,quiz,63.1,100,2025-12-16
S0157,C005,G07,C005-QZ,Quiz 2,quiz,61.0,100,2025-12-31
S0157,C005,G07,C005-QZ,Quiz 3,quiz,50.4,100,2026-01-15
S0157,C005,G07,C005-QZ,Quiz 4,quiz,62.3,100,2026-01-30
S0157,C005,G07,C005-AS,Assignment 1,assignment,72.5,100,2026-02-14
S0157,C005,G07,C005-AS,Assignment 2,assignment,39.5,100,2026-03-01
S0157,C005,G07,C005-AS,Assignment 3,assignment,42.7,100,2026-03-16
S0157,C005,G07,C005-PR,Practical 1,practical,57.2,100,2026-03-31
S0157,C005,G07,C005-PR,Practical 2,practical,59.8,100,2026-04-15
S0157,C005,G07,C005-EX,Midterm Exam,exam,53.9,100,2026-04-30
S0157,C005,G07,C005-EXF,Final Exam,exam,64.7,100,2026-05-15
S0158,C002,G03,C002-QZ,Quiz 1,quiz,83.9,100,2025-12-24
S0158,C002,G03,C002-QZ,Quiz 2,quiz,84.5,100,2026-01-07
S0158,C002,G03,C002-QZ,Quiz 3,quiz,83.3,100,2026-01-21
S0158,C002,G03,C002-QZ,Quiz 4,quiz,69.3,100,2026-02-05
S0158,C002,G03,C002-AS,Assignment 1,assignment,94.3,100,2026-02-19
S0158,C002,G03,C002-AS,Assignment 2,assignment,60.7,100,2026-03-05
S0158,C002,G03,C002-AS,Assignment 3,assignment,61.1,100,2026-03-19
S0158,C002,G03,C002-PR,Practical 1,practical,86.4,100,2026-04-03
S0158,C002,G03,C002-PR,Practical 2,practical,80.1,100,2026-04-17
S0158,C002,G03,C002-EX,Midterm Exam,exam,79.9,100,2026-05-01
S0158,C002,G03,C002-EXF,Final Exam,exam,78.8,100,2026-05-15
S0159,C006,G08,C006-QZ,Quiz 1,quiz,82.7,100,2025-12-16
S0159,C006,G08,C006-QZ,Quiz 2,quiz,74.3,100,2025-12-31
S0159,C006,G08,C006-QZ,Quiz 3,quiz,82.1,100,2026-01-15
S0159,C006,G08,C006-QZ,Quiz 4,quiz,77.5,100,2026-01-30
S0159,C006,G08,C006-AS,Assignment 1,assignment,78.4,100,2026-02-14
S0159,C006,G08,C006-AS,Assignment 2,assignment,61.7,100,2026-03-01
S0159,C006,G08,C006-AS,Assignment 3,assignment,48.3,100,2026-03-16
S0159,C006,G08,C006-PR,Practical 1,practical,70.6,100,2026-03-31
S0159,C006,G08,C006-PR,Practical 2,practical,71.2,100,2026-04-15
S0159,C006,G08,C006-EX,Midterm Exam,exam,74.5,100,2026-04-30
S0159,C006,G08,C006-EXF,Final Exam,exam,66.5,100,2026-05-15
S0160,C002,G03,C002-QZ,Quiz 1,quiz,64.2,100,2025-12-16
S0160,C002,G03,C002-QZ,Quiz 2,quiz,59.0,100,2025-12-31
S0160,C002,G03,C002-QZ,Quiz 3,quiz,59.3,100,2026-01-15
S0160,C002,G03,C002-QZ,Quiz 4,quiz,78.6,100,2026-01-30
S0160,C002,G03,C002-AS,Assignment 1,assignment,69.5,100,2026-02-14
