event_id,student_id,event_type,event_datetime,duration_seconds,device
EV010143,S0161,video_watch,2026-01-22T01:29:54,559.0,mobile
EV010144,S0161,login,2026-04-27T15:42:29,,web
EV010145,S0161,video_watch,2026-05-10T15:11:06,518.0,mobile
EV010146,S0161,login,2026-02-07T20:33:55,,mobile
EV010147,S0161,quiz_attempt,2026-04-09T12:55:22,,web
EV010148,S0161,quiz_attempt,2026-01-01T08:30:55,,web
EV010149,S0161,forum_post,2026-03-22T01:50:33,,web
EV010150,S0161,quiz_attempt,2026-05-13T20:06:58,,web
EV010151,S0161,forum_post,2026-05-06T23:07:38,,web
EV010152,S0161,resource_download,2026-01-17T06:39:08,,mobile
EV010153,S0161,login,2026-04-06T07:50:21,,web
EV010154,S0161,video_watch,2026-04-27T03:07:23,830.0,web
EV010155,S0161,forum_post,2026-05-08T11:26:25,,mobile
EV010156,S0161,resource_download,2025-12-27T23:44:18,,web
EV010157,S0161,login,2026-05-17T00:13:42,,mobile
EV010158,S0161,video_watch,2026-04-25T07:50:18,106.0,mobile
EV010159,S0161,resource_download,2026-05-19T22:08:13,,web
EV010160,S0161,quiz_attempt,2025-12-22T03:08:34,,web
EV010161,S0161,video_watch,2026-05-18T14:44:53,521.0,mobile
EV010162,S0161,forum_post,2026-03-26T06:19:53,,web
EV010163,S0161,video_watch,2026-02-16T12:10:42,127.0,web
EV010164,S0161,resource_download,2026-03-08T21:54:47,,mobile
EV010165,S0161,video_watch,2026-02-24T07:11:54,645.0,web
EV010166,S0161,login,2026-01-12T15:56:24,,mobile
EV010167,S0161,quiz_attempt,2026-02-21T09:32:31,,web
EV010168,S0161,login,2026-02-10T22:06:32,,web
EV010169,S0161,quiz_attempt,2026-03-03T18:04:16,,mobile
EV010170,S0161,login,2026-04-25T05:43:06,,web
EV010171,S0161,video_watch,2026-04-30T15:52:10,750.0,mobile
EV010172,S0161,login,2026-02-04T23:25:48,,mobile
EV010173,S0161,login,2026-02-27T10:39:53,,web
EV010174,S0161,login,2026-02-12T14:29:03,,web
EV010175,S0161,login,2025-12-24T05:50:57,,mobile
EV010176,S0161,forum_post,2026-01-31T09:27:03,,web
EV010177,S0161,video_watch,2026-02-23T04:13:27,327.0,web
EV010178,S0161,video_watch,2026-01-03T15:26:14,353.0,mobile
EV010179,S0161,quiz_attempt,2026-03-28T03:02:33,,web
EV010180,S0161,login,2026-04-17T08:33:38,,web
EV010181,S0161,login,2026-03-04T22:28:21,,web
EV010182,S0161,login,2025-12-29T10:19:57,,mobile
EV010183,S0161,login,2026-05-17T13:15:49,,web
EV010184,S0161,video_watch,2026-01-16T21:18:54,258.0,mobile
EV010185,S0161,resource_download,2026-02-04T18:10:07,,mobile
EV010186,S0161,resource_download,2026-05-07T19:17:05,,web
EV010187,S0161,forum_post,2026-05-22T16:40:38,,mobile
EV010188,S0161,video_watch,2026-04-13T02:57:04,610.0,mobile
EV010189,S0161,resource_download,2026-04-26T18:54:11,,mobile
EV010190,S0161,video_watch,2026-01-09T14:11:45,530.0,web
EV010191,S0161,video_watch,2026-03-14T02:10:16,542.0,web
EV010192,S0162,login,2025-12-10T07:06:23,,web
EV010193,S0162,login,2026-01-08T17:12:10,,web
EV010194,S0162,login,2026-02-03T12:14:24,,mobile
EV010195,S0162,resource_download,2026-03-31T23:09:33,,web
EV010196,S0162,forum_post,2026-04-06T14:44:02,,web
EV010197,S0162,login,2025-12-27T18:50:24,,web
EV010198,S0162,video_watch,2026-02-23T06:54:52,380.0,web
EV010199,S0162,video_watch,2026-01-12T08:37:29,802.0,web
EV010200,S0162,login,2026-01-27T00:56:18,,web
EV010201,S0162,login,2026-02-28T21:18:57,,mobile
EV010202,S0162,login,2026-05-03T17:37:10,,web
EV010203,S0162,login,2026-05-04T01:20:10,,web
EV010204,S0162,login,2026-01-24T09:03:36,,mobile
EV010205,S0162,resource_download,2026-01-24T07:39:32,,web
EV010206,S0162,login,2026-04-30T12:53:07,,web
EV010207,S0162,login,2026-04-27T11:25:05,,mobile
EV010208,S0162,forum_post,2026-01-23T03:23:18,,web
EV010209,S0162,video_watch,2026-03-02T00:53:50,630.0,mobile
EV010210,S0162,login,2026-01-18T05:47:27,,mobile
EV010211,S0162,quiz_attempt,2026-04-22T13:06:08,,mobile
EV010212,S0162,login,2026-02-05T07:03:57,,mobile
EV010213,S0162,video_watch,2026-01-10T01:21:38,338.0,mobile
EV010214,S0162,login,2025-12-09T07:05:08,,mobile
EV010215,S0162,login,2025-12-09T18:28:08,,web
EV010216,S0162,login,2026-05-21T17:57:24,,web
EV010217,S0162,video_watch,2026-04-09T03:45:47,435.0,web
EV010218,S0162,video_watch,2026-01-27T14:05:23,401.0,web
EV010219,S0162,resource_download,2026-01-21T06:05:58,,web
EV010220,S0162,video_watch,2026-02-11T05:55:21,856.0,web
EV010221,S0162,video_watch,2026-01-25T07:00:53,717.0,web
EV010222,S0162,resource_download,2026-03-17T00:59:27,,web
EV010223,S0162,login,2025-12-03T21:35:01,,mobile
EV010224,S0162,video_watch,2025-12-30T19:36:04,550.0,mobile
EV010225,S0162,login,2026-04-14T15:36:39,,web
EV010226,S0162,resource_download,2026-04-03T05:40:32,,web
EV010227,S0162,login,2026-03-26T03:23:34,,web
EV010228,S0162,login,2025-12-04T02:20:11,,web
EV010229,S0162,video_watch,2026-01-27T13:50:37,917.0,mobile
EV010230,S0162,video_watch,2026-01-30T23:53:36,866.0,mobile
EV010231,S0162,login,2026-05-23T04:19:13,,web
EV010232,S0162,video_watch,2026-04-18T09:10:26,529.0,web
EV010233,S0162,video_watch,2026-05-14T04:10:24,493.0,web
EV010234,S0162,video_watch,2026-03-23T09:25:27,503.0,web
EV010235,S0162,quiz_attempt,2026-01-28T13:17:23,,web
EV010236,S0162,login,2026-01-16T18:52:37,,web
EV010237,S0162,quiz_attempt,2026-02-04T05:53:05,,web
EV010238,S0162,quiz_attempt,2025-12-12T08:08:39,,web
EV010239,S0162,quiz_attempt,2026-01-29T00:43:00,,web
EV010240,S0162,video_watch,2026-01-08T11:37:16,385.0,web
EV010241,S0162,resource_download,2025-12-24T09:28:42,,mobile
EV010242,S0162,resource_download,2026-01-02T07:32:04,,mobile
EV010243,S0162,resource_download,2025-12-09T13:49:06,,web
EV010244,S0162,quiz_attempt,2026-01-28T15:29:30,,mobile
EV010245,S0162,forum_post,2025-12-19T16:18:21,,mobile
EV010246,S0163,login,2025-12-26T08:35:32,,web
EV010247,S0163,resource_download,2026-03-18T17:00:46,,web
EV010248,S0163,login,2026-01-08T11:11:29,,mobile
EV010249,S0163,video_watch,2026-02-23T09:37:50,396.0,web
EV010250,S0163,login,2026-05-15T08:46:36,,mobile
EV010251,S0163,login,2025-12-30T00:39:20,,mobile
EV010252,S0163,login,2026-04-20T20:57:05,,web
EV010253,S0163,login,2026-04-04T05:36:58,,web
EV010254,S0163,login,2026-05-09T16:53:16,,mobile
EV010255,S0163,login,2026-04-10T19:27:30,,web
EV010256,S0163,resource_download,2026-04-30T12:52:57,,web
EV010257,S0163,quiz_attempt,2026-02-01T08:46:52,,web
EV010258,S0163,login,2026-05-09T09:48:51,,mobile
EV010259,S0163,quiz_attempt,2026-01-29T09:14:32,,web
EV010260,S0163,video_watch,2026-05-22T10:37:34,771.0,web
EV010261,S0163,login,2026-01-19T02:18:25,,web
EV010262,S0163,forum_post,2026-01-14T16:34:40,,mobile
EV010263,S0163,quiz_attempt,2026-02-08T00:11:37,,web
EV010264,S0163,video_watch,2026-03-27T17:39:38,735.0,mobile
EV010265,S0163,login,2026-01-17T05:16:31,,web
EV010266,S0163,forum_post,2025-12-29T21:07:26,,mobile
EV010267,S0163,resource_download,2025-12-22T12:25:25,,mobile
EV010268,S0163,login,2026-02-01T03:38:58,,mobile
EV010269,S0163,video_watch,2026-02-13T02:06:28,536.0,mobile
EV010270,S0163,login,2025-12-28T20:26:18,,mobile
EV010271,S0163,login,2026-02-12T16:02:45,,web
EV010272,S0163,login,2026-03-21T18:35:41,,mobile
EV010273,S0163,forum_post,2025-12-10T01:27:14,,web
EV010274,S0163,resource_download,2026-04-14T02:25:05,,web
EV010275,S0163,video_watch,2026-04-12T12:25:11,959.0,web
EV010276,S0163,quiz_attempt,2026-01-27T04:01:08,,web
EV010277,S0163,video_watch,2026-03-26T08:37:56,285.0,web
EV010278,S0163,quiz_attempt,2026-03-02T07:30:26,,mobile
EV010279,S0163,login,2026-01-11T05:20:48,,mobile
EV010280,S0163,video_watch,2026-01-20T19:44:29,581.0,mobile
EV010281,S0163,video_watch,2025-12-20T12:53:53,499.0,web
EV010282,S0163,login,2025-12-14T17:52:02,,mobile
EV010283,S0163,video_watch,2026-02-14T06:50:33,789.0,web
EV010284,S0163,video_watch,2026-02-04T04:28:26,668.0,web
EV010285,S0163,resource_download,2026-02-21T01:14:31,,mobile
EV010286,S0163,video_watch,2026-05-06T14:56:29,251.0,web
EV010287,S0163,resource_download,2026-05-12T08:36:30,,mobile
EV010288,S0163,video_watch,2026-02-05T22:28:22,845.0,web
EV010289,S0163,video_watch,2026-04-09T17:23:34,694.0,web
EV010290,S0163,login,2025-12-31T14:48:36,,mobile
EV010291,S0163,video_watch,2026-04-25T16:22:59,390.0,web
EV010292,S0163,quiz_attempt,2026-01-12T01:42:14,,web
EV010293,S0163,video_watch,2026-03-23T09:22:23,527.0,web
EV010294,S0163,login,2026-01-31T17:02:13,,mobile
EV010295,S0163,login,2026-01-09T23:16:40,,mobile
EV010296,S0163,forum_post,2026-02-09T11:18:43,,mobile
EV010297,S0163,login,2026-05-13T00:03:30,,web
EV010298,S0163,quiz_attempt,2026-05-13T13:57:06,,web
EV010299,S0163,login,2026-04-17T02:38:37,,mobile
EV010300,S0163,login,2026-05-11T12:11:45,,web
EV010301,S0163,resource_download,2026-02-19T11:32:37,,mobile
EV010302,S0163,login,2026-02-13T11:52:34,,web
EV010303,S0163,login,2026-04-02T00:26:35,,web
EV010304,S0163,video_watch,2026-05-16T05:51:10,337.0,web
EV010305,S0163,login,2026-01-14T02:45:11,,web
EV010306,S0163,video_watch,2026-05-19T15:57:32,563.0,web
EV010307,S0163,quiz_attempt,2026-01-05T10:24:49,,web
EV010308,S0163,quiz_attempt,2026-01-01T04:48:17,,mobile
EV010309,S0163,video_watch,2026-02-17T15:08:33,627.0,web
EV010310,S0163,login,2026-03-21T16:21:53,,mobile
EV010311,S0163,video_watch,2026-05-20T00:55:51,530.0,web
EV010312,S0163,quiz_attempt,2026-04-09T06:48:56,,web
EV010313,S0163,login,2026-04-09T21:37:41,,web
EV010314,S0163,login,2026-01-02T08:12:42,,mobile
EV010315,S0163,resource_download,2026-04-17T01:32:44,,web
EV010316,S0163,login,2026-02-08T19:57:39,,web
EV010317,S0163,resource_download,2026-04-12T04:02:37,,web
EV010318,S0163,login,2026-01-11T18:47:25,,mobile
EV010319,S0163,video_watch,2026-05-17T23:23:10,507.0,mobile
EV010320,S0163,video_watch,2026-02-14T02:46:13,274.0,web
EV010321,S0163,quiz_attempt,2026-05-01T01:35:20,,mobile
EV010322,S0163,video_watch,2025-12-29T07:36:58,664.0,mobile
EV010323,S0163,login,2026-02-18T17:13:56,,mobile
EV010324,S0163,login,2026-03-09T05:34:48,,web
EV010325,S0163,video_watch,2026-03-17T04:57:26,212.0,mobile
EV010326,S0163,resource_download,2025-12-30T15:24:11,,web
EV010327,S0164,login,2026-05-02T08:20:43,,web
EV010328,S0164,video_watch,2026-04-07T09:28:50,285.0,web
EV010329,S0164,video_watch,2026-01-03T19:52:21,655.0,web
EV010330,S0164,resource_download,2026-02-04T18:29:20,,web
EV010331,S0164,resource_download,2026-01-26T15:00:49,,web
EV010332,S0164,login,2026-01-13T10:25:22,,mobile
EV010333,S0164,login,2026-04-25T04:59:55,,mobile
EV010334,S0164,forum_post,2026-02-11T20:29:07,,web
EV010335,S0164,login,2026-04-04T14:39:23,,web
EV010336,S0164,quiz_attempt,2026-04-16T10:23:49,,mobile
EV010337,S0164,video_watch,2026-03-31T16:34:36,644.0,web
EV010338,S0164,video_watch,2026-02-13T05:24:00,726.0,web
EV010339,S0164,video_watch,2026-01-13T06:03:35,817.0,mobile
EV010340,S0164,forum_post,2026-01-02T03:04:49,,mobile
EV010341,S0164,resource_download,2026-05-14T17:29:29,,mobile
EV010342,S0164,video_watch,2026-02-04T09:44:14,855.0,web
EV010343,S0164,resource_download,2026-02-23T16:35:40,,web
EV010344,S0164,forum_post,2026-02-10T00:25:00,,web
EV010345,S0164,login,2026-04-23T16:27:18,,web
EV010346,S0164,login,2026-04-12T09:19:19,,web
EV010347,S0164,resource_download,2026-01-04T10:57:50,,web
EV010348,S0164,video_watch,2026-02-15T20:22:04,323.0,web
EV010349,S0164,login,2026-05-23T17:21:09,,mobile
EV010350,S0164,quiz_attempt,2026-05-27T09:36:04,,web
EV010351,S0164,quiz_attempt,2026-04-24T07:46:15,,mobile
EV010352,S0164,video_watch,2026-03-30T02:29:58,633.0,mobile
EV010353,S0164,login,2026-04-04T07:04:24,,mobile
EV010354,S0164,resource_download,2026-05-30T06:41:44,,web
EV010355,S0164,login,2026-01-14T07:12:31,,web
EV010356,S0164,video_watch,2025-12-20T02:38:57,1047.0,web
EV010357,S0164,forum_post,2026-01-12T22:01:12,,web
EV010358,S0164,quiz_attempt,2025-12-25T11:23:56,,mobile
EV010359,S0164,forum_post,2026-03-29T06:11:32,,mobile
EV010360,S0164,video_watch,2026-04-23T11:31:41,669.0,mobile
EV010361,S0164,video_watch,2026-03-25T04:44:05,479.0,web
EV010362,S0164,video_watch,2025-12-20T10:36:40,629.0,web
EV010363,S0164,quiz_attempt,2026-04-29T01:03:54,,mobile
EV010364,S0164,forum_post,2026-01-06T14:48:40,,web
EV010365,S0164,video_watch,2026-04-15T15:51:30,568.0,mobile
EV010366,S0164,forum_post,2026-05-19T20:45:19,,mobile
EV010367,S0164,resource_download,2026-03-09T02:28:39,,web
EV010368,S0164,resource_download,2026-01-23T16:58:32,,mobile
EV010369,S0164,video_watch,2026-04-08T15:49:23,410.0,mobile
EV010370,S0164,login,2026-02-24T11:36:25,,web
EV010371,S0164,login,2025-12-15T11:15:51,,web
EV010372,S0164,resource_download,2026-05-26T20:02:12,,mobile
EV010373,S0164,forum_post,2026-02-12T09:14:44,,mobile
EV010374,S0164,video_watch,2026-01-15T10:51:53,819.0,web
EV010375,S0164,video_watch,2026-05-02T15:44:29,762.0,web
EV010376,S0164,login,2025-12-26T16:09:26,,web
EV010377,S0164,video_watch,2026-05-05T11:50:23,378.0,mobile
EV010378,S0164,login,2026-04-17T09:20:03,,web
EV010379,S0164,video_watch,2025-12-17T14:31:17,626.0,web
EV010380,S0164,video_watch,2026-05-07T08:53:47,532.0,mobile
EV010381,S0164,video_watch,2026-01-05T04:24:10,325.0,web
EV010382,S0164,video_watch,2026-01-03T08:38:45,362.0,mobile
EV010383,S0164,quiz_attempt,2026-01-26T23:18:11,,web
EV010384,S0164,login,2026-05-25T12:44:11,,mobile
EV010385,S0164,video_watch,2026-02-20T19:47:03,392.0,web
EV010386,S0164,video_watch,2026-03-09T13:59:02,633.0,web
EV010387,S0164,login,2026-01-10T02:22:50,,web
EV010388,S0164,quiz_attempt,2025-12-16T15:00:59,,web
EV010389,S0164,quiz_attempt,2026-04-21T07:38:06,,mobile
EV010390,S0164,video_watch,2026-03-17T23:12:07,553.0,mobile
EV010391,S0164,video_watch,2026-02-15T05:15:07,453.0,web
EV010392,S0164,resource_download,2026-01-28T21:00:23,,web
EV010393,S0164,login,2026-01-26T23:55:41,,mobile
EV010394,S0164,video_watch,2025-12-18T06:31:50,567.0,web
EV010395,S0164,quiz_attempt,2026-05-22T09:48:39,,web
EV010396,S0164,video_watch,2026-05-25T04:40:53,795.0,mobile
EV010397,S0164,resource_download,2026-03-31T20:37:34,,web
EV010398,S0165,video_watch,2026-01-27T05:05:40,882.0,web
EV010399,S0165,login,2026-05-04T04:29:35,,web
EV010400,S0165,login,2026-05-02T05:30:50,,web
EV010401,S0165,video_watch,2026-01-01T01:34:35,636.0,mobile
EV010402,S0165,login,2026-04-13T14:02:27,,web
EV010403,S0165,login,2025-12-19T06:24:14,,web
EV010404,S0165,login,2026-03-07T12:14:16,,web
EV010405,S0165,resource_download,2025-12-27T12:10:51,,mobile
EV010406,S0165,resource_download,2026-02-02T08:47:13,,mobile
EV010407,S0165,login,2026-02-07T10:06:33,,mobile
EV010408,S0165,login,2026-05-27T12:30:30,,web
EV010409,S0165,forum_post,2026-04-21T01:02:09,,web
EV010410,S0165,resource_download,2026-02-19T15:13:09,,mobile
EV010411,S0165,quiz_attempt,2026-04-23T13:52:54,,mobile
EV010412,S0165,video_watch,2026-03-03T00:57:36,1002.0,mobile
EV010413,S0165,quiz_attempt,2025-12-10T06:33:27,,mobile
EV010414,S0165,login,2026-02-12T22:15:46,,web
EV010415,S0165,quiz_attempt,2026-02-05T21:02:47,,mobile
EV010416,S0165,login,2026-01-27T12:56:32,,web
EV010417,S0165,video_watch,2026-01-16T23:54:15,752.0,web
EV010418,S0165,resource_download,2026-05-01T01:13:46,,mobile
EV010419,S0165,login,2026-04-13T05:18:58,,mobile
EV010420,S0165,quiz_attempt,2026-01-24T16:44:23,,mobile
EV010421,S0165,forum_post,2026-05-11T12:38:59,,web
EV010422,S0165,login,2025-12-25T18:29:54,,web
EV010423,S0165,login,2026-01-27T17:09:06,,mobile
EV010424,S0165,login,2026-02-08T10:53:33,,mobile
EV010425,S0165,login,2025-12-22T02:51:35,,web
EV010426,S0165,video_watch,2026-01-28T04:40:40,584.0,mobile
EV010427,S0165,resource_download,2026-01-01T05:10:02,,web
EV010428,S0165,video_watch,2026-05-08T22:31:03,701.0,web
EV010429,S0165,quiz_attempt,2026-01-15T06:19:10,,web
EV010430,S0165,login,2026-01-18T20:45:49,,mobile
EV010431,S0165,video_watch,2026-03-31T03:53:36,432.0,mobile
EV010432,S0165,video_watch,2026-04-11T14:37:22,621.0,mobile
EV010433,S0165,login,2026-03-24T08:15:12,,web
EV010434,S0165,login,2026-03-27T13:37:15,,web
EV010435,S0165,login,2026-03-23T16:53:13,,web
EV010436,S0165,video_watch,2026-02-11T07:43:21,768.0,web
EV010437,S0165,login,2026-02-03T14:28:07,,mobile
EV010438,S0165,resource_download,2026-01-19T14:30:51,,mobile
EV010439,S0165,quiz_attempt,2026-04-29T11:41:41,,mobile
EV010440,S0165,video_watch,2026-03-23T20:05:12,804.0,web
EV010441,S0165,video_watch,2026-03-31T12:53:45,600.0,web
EV010442,S0165,video_watch,2026-05-06T05:47:17,1229.0,web
EV010443,S0165,login,2026-03-31T08:04:22,,mobile
EV010444,S0165,login,2026-04-27T19:28:05,,web
EV010445,S0165,login,2026-05-09T07:51:23,,mobile
EV010446,S0165,video_watch,2026-01-30T23:36:36,648.0,web
EV010447,S0165,resource_download,2026-04-06T15:59:36,,mobile
EV010448,S0165,video_watch,2026-01-03T03:53:45,346.0,mobile
EV010449,S0165,video_watch,2026-05-30T17:53:33,925.0,web
EV010450,S0165,quiz_attempt,2026-05-02T07:57:02,,web
EV010451,S0165,quiz_attempt,2025-12-20T19:23:39,,web
EV010452,S0165,login,2026-03-22T13:15:38,,mobile
EV010453,S0165,video_watch,2026-01-15T05:51:20,803.0,web
EV010454,S0165,video_watch,2025-12-15T19:24:14,728.0,web
EV010455,S0165,login,2026-03-30T00:19:03,,mobile
EV010456,S0165,quiz_attempt,2026-01-21T13:01:06,,web
EV010457,S0165,resource_download,2026-05-29T11:40:44,,web
EV010458,S0165,login,2026-02-27T20:32:10,,mobile
EV010459,S0165,video_watch,2026-04-07T21:07:15,589.0,mobile
EV010460,S0165,quiz_attempt,2025-12-21T08:32:51,,web
EV010461,S0165,resource_download,2026-01-24T13:03:16,,mobile
EV010462,S0165,login,2025-12-31T02:09:32,,mobile
EV010463,S0165,login,2026-03-29T09:01:43,,web
EV010464,S0165,login,2026-02-08T04:11:55,,web
EV010465,S0165,quiz_attempt,2026-04-05T10:47:26,,mobile
EV010466,S0165,quiz_attempt,2025-12-09T08:45:50,,web
EV010467,S0165,video_watch,2026-03-08T17:56:39,761.0,web
EV010468,S0165,login,2026-04-16T15:05:15,,web
EV010469,S0165,login,2026-05-13T00:26:13,,web
EV010470,S0165,quiz_attempt,2026-02-10T06:17:35,,web
EV010471,S0165,login,2026-03-18T21:31:23,,mobile
EV010472,S0165,login,2026-01-25T15:47:01,,web
EV010473,S0165,resource_download,2026-03-15T06:16:18,,web
EV010474,S0165,video_watch,2026-01-02T01:09:56,1006.0,mobile
EV010475,S0165,login,2026-04-10T20:19:59,,mobile
EV010476,S0165,login,2026-03-23T18:31:29,,web
EV010477,S0165,login,2026-02-28T03:37:59,,web
EV010478,S0165,forum_post,2026-04-25T00:33:32,,web
EV010479,S0165,resource_download,2026-04-28T02:01:24,,mobile
EV010480,S0165,quiz_attempt,2026-02-01T12:25:12,,web
EV010481,S0165,video_watch,2026-02-03T13:37:42,722.0,web
EV010482,S0165,resource_download,2026-05-29T17:05:29,,mobile
EV010483,S0166,login,2025-12-15T17:06:23,,mobile
EV010484,S0166,video_watch,2026-05-09T02:31:37,20.0,web
EV010485,S0166,video_watch,2026-02-28T01:12:37,625.0,mobile
EV010486,S0166,video_watch,2026-05-18T07:55:35,351.0,web
EV010487,S0166,login,2026-03-11T08:45:31,,mobile
EV010488,S0166,video_watch,2026-04-18T16:47:27,528.0,mobile
EV010489,S0166,login,2026-04-20T20:09:01,,mobile
EV010490,S0166,quiz_attempt,2026-04-21T10:15:49,,mobile
EV010491,S0166,resource_download,2026-03-13T03:58:52,,mobile
EV010492,S0166,login,2025-12-19T23:12:58,,web
EV010493,S0166,video_watch,2026-02-24T15:17:59,386.0,web
EV010494,S0166,video_watch,2026-05-30T15:29:14,372.0,web
EV010495,S0166,quiz_attempt,2026-05-03T20:40:11,,web
EV010496,S0166,quiz_attempt,2026-02-15T03:40:08,,mobile
EV010497,S0166,login,2026-04-24T11:36:50,,mobile
EV010498,S0166,resource_download,2026-01-17T18:01:14,,web
EV010499,S0166,video_watch,2026-01-02T21:06:13,395.0,web
EV010500,S0166,login,2026-01-01T03:11:27,,web
EV010501,S0166,quiz_attempt,2026-05-04T03:16:16,,mobile
EV010502,S0166,video_watch,2026-02-24T06:38:54,413.0,mobile
EV010503,S0166,video_watch,2026-02-15T19:52:56,703.0,mobile
EV010504,S0166,resource_download,2026-03-11T03:43:03,,web
EV010505,S0166,login,2026-02-17T16:26:31,,mobile
EV010506,S0166,forum_post,2026-01-30T15:03:18,,mobile
EV010507,S0166,quiz_attempt,2026-03-29T05:06:27,,web
EV010508,S0166,quiz_attempt,2026-03-08T05:01:20,,mobile
EV010509,S0166,quiz_attempt,2026-03-25T13:26:51,,mobile
EV010510,S0166,login,2025-12-24T05:59:52,,mobile
EV010511,S0166,login,2026-04-16T23:42:09,,web
EV010512,S0166,login,2026-01-28T11:25:24,,web
EV010513,S0166,login,2026-02-05T12:31:59,,mobile
EV010514,S0166,login,2026-01-24T00:54:11,,web
EV010515,S0166,login,2026-02-03T07:00:12,,web
EV010516,S0166,resource_download,2026-04-22T21:22:47,,mobile
EV010517,S0166,quiz_attempt,2026-04-01T10:34:04,,web
EV010518,S0167,login,2026-05-19T11:47:19,,mobile
EV010519,S0167,resource_download,2026-04-13T03:35:15,,mobile
EV010520,S0167,login,2026-01-30T22:12:29,,web
EV010521,S0167,login,2025-12-23T21:58:31,,web
EV010522,S0167,forum_post,2026-01-25T18:27:38,,web
EV010523,S0167,login,2026-04-26T21:57:48,,mobile
EV010524,S0167,forum_post,2025-12-19T23:44:41,,mobile
EV010525,S0167,quiz_attempt,2025-12-17T00:22:25,,mobile
EV010526,S0167,forum_post,2025-12-17T19:16:35,,mobile
EV010527,S0167,quiz_attempt,2026-02-22T00:04:33,,mobile
EV010528,S0167,resource_download,2026-04-14T12:50:40,,web
EV010529,S0167,video_watch,2026-03-07T08:13:13,306.0,web
EV010530,S0167,login,2026-04-28T23:44:14,,mobile
EV010531,S0167,video_watch,2026-05-24T12:31:29,333.0,mobile
EV010532,S0167,login,2026-05-09T07:01:14,,web
EV010533,S0167,resource_download,2026-03-24T07:37:56,,mobile
EV010534,S0167,login,2026-05-19T07:36:42,,mobile
EV010535,S0167,video_watch,2026-05-12T10:28:59,624.0,mobile
