record_id,student_id,course_id,assessment_id,question_no,concept_id,concept_name,score_pct,mastery_status,timestamp
CP001184,S0050,C003,C003-QZ,4,C003-K03,JavaScript DOM,53.1,failed,2026-01-01T07:24:20
CP001185,S0050,C003,C003-QZ,1,C003-K03,JavaScript DOM,65.0,passed,2026-01-16T07:24:20
CP001186,S0050,C003,C003-QZ,2,C003-K05,Responsive Design,78.9,passed,2026-01-16T07:24:20
CP001187,S0050,C003,C003-QZ,3,C003-K04,HTTP & APIs,67.6,passed,2026-01-16T07:24:20
CP001188,S0050,C003,C003-QZ,4,C003-K01,HTML & Semantics,63.8,passed,2026-01-16T07:24:20
CP001189,S0050,C003,C003-QZ,1,C003-K01,HTML & Semantics,55.0,failed,2026-01-31T07:24:20
CP001190,S0050,C003,C003-QZ,2,C003-K02,CSS Layout,57.6,failed,2026-01-31T07:24:20
CP001191,S0050,C003,C003-QZ,3,C003-K04,HTTP & APIs,37.7,failed,2026-01-31T07:24:20
CP001192,S0050,C003,C003-QZ,4,C003-K05,Responsive Design,50.8,failed,2026-01-31T07:24:20
CP001193,S0050,C003,C003-EX,1,C003-K04,HTTP & APIs,99.7,passed,2026-04-30T07:24:20
CP001194,S0050,C003,C003-EX,2,C003-K01,HTML & Semantics,79.6,passed,2026-04-30T07:24:20
CP001195,S0050,C003,C003-EX,3,C003-K02,CSS Layout,96.0,passed,2026-04-30T07:24:20
CP001196,S0050,C003,C003-EX,4,C003-K05,Responsive Design,89.5,passed,2026-04-30T07:24:20
CP001197,S0050,C003,C003-EXF,1,C003-K02,CSS Layout,44.5,failed,2026-05-15T07:24:20
CP001198,S0050,C003,C003-EXF,2,C003-K01,HTML & Semantics,58.9,failed,2026-05-15T07:24:20
CP001199,S0050,C003,C003-EXF,3,C003-K05,Responsive Design,67.6,passed,2026-05-15T07:24:20
CP001200,S0050,C003,C003-EXF,4,C003-K04,HTTP & APIs,68.8,passed,2026-05-15T07:24:20
CP001201,S0051,C003,C003-QZ,1,C003-K04,HTTP & APIs,66.3,passed,2025-12-27T02:19:05
CP001202,S0051,C003,C003-QZ,2,C003-K02,CSS Layout,65.7,passed,2025-12-27T02:19:05
CP001203,S0051,C003,C003-QZ,3,C003-K03,JavaScript DOM,74.9,passed,2025-12-27T02:19:05
CP001204,S0051,C003,C003-QZ,4,C003-K05,Responsive Design,55.2,failed,2025-12-27T02:19:05
CP001205,S0051,C003,C003-QZ,1,C003-K01,HTML & Semantics,63.0,passed,2026-01-10T02:19:05
CP001206,S0051,C003,C003-QZ,2,C003-K04,HTTP & APIs,62.3,passed,2026-01-10T02:19:05
CP001207,S0051,C003,C003-QZ,3,C003-K05,Responsive Design,79.0,passed,2026-01-10T02:19:05
CP001208,S0051,C003,C003-QZ,4,C003-K03,JavaScript DOM,61.7,passed,2026-01-10T02:19:05
CP001209,S0051,C003,C003-QZ,1,C003-K04,HTTP & APIs,81.6,passed,2026-01-24T02:19:05
CP001210,S0051,C003,C003-QZ,2,C003-K05,Responsive Design,72.6,passed,2026-01-24T02:19:05
CP001211,S0051,C003,C003-QZ,3,C003-K03,JavaScript DOM,62.3,passed,2026-01-24T02:19:05
CP001212,S0051,C003,C003-QZ,4,C003-K01,HTML & Semantics,62.9,passed,2026-01-24T02:19:05
CP001213,S0051,C003,C003-QZ,1,C003-K04,HTTP & APIs,66.5,passed,2026-02-07T02:19:05
CP001214,S0051,C003,C003-QZ,2,C003-K01,HTML & Semantics,64.2,passed,2026-02-07T02:19:05
CP001215,S0051,C003,C003-QZ,3,C003-K03,JavaScript DOM,61.6,passed,2026-02-07T02:19:05
CP001216,S0051,C003,C003-QZ,4,C003-K05,Responsive Design,62.5,passed,2026-02-07T02:19:05
CP001217,S0051,C003,C003-EX,1,C003-K05,Responsive Design,69.7,passed,2026-05-02T02:19:05
CP001218,S0051,C003,C003-EX,2,C003-K04,HTTP & APIs,85.8,passed,2026-05-02T02:19:05
CP001219,S0051,C003,C003-EX,3,C003-K03,JavaScript DOM,79.8,passed,2026-05-02T02:19:05
CP001220,S0051,C003,C003-EX,4,C003-K02,CSS Layout,59.8,failed,2026-05-02T02:19:05
CP001221,S0051,C003,C003-EXF,1,C003-K05,Responsive Design,46.3,failed,2026-05-16T02:19:05
CP001222,S0051,C003,C003-EXF,2,C003-K02,CSS Layout,60.9,passed,2026-05-16T02:19:05
CP001223,S0051,C003,C003-EXF,3,C003-K03,JavaScript DOM,58.5,failed,2026-05-16T02:19:05
CP001224,S0051,C003,C003-EXF,4,C003-K01,HTML & Semantics,69.2,passed,2026-05-16T02:19:05
CP001225,S0052,C006,C006-QZ,1,C006-K06,Clustering,71.9,passed,2025-12-20T00:32:17
CP001226,S0052,C006,C006-QZ,2,C006-K02,Classification,73.4,passed,2025-12-20T00:32:17
CP001227,S0052,C006,C006-QZ,3,C006-K01,Regression,70.9,passed,2025-12-20T00:32:17
CP001228,S0052,C006,C006-QZ,4,C006-K05,Model Evaluation,77.9,passed,2025-12-20T00:32:17
CP001229,S0052,C006,C006-QZ,1,C006-K06,Clustering,96.2,passed,2026-01-04T00:32:17
CP001230,S0052,C006,C006-QZ,2,C006-K05,Model Evaluation,98.5,passed,2026-01-04T00:32:17
CP001231,S0052,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,73.3,passed,2026-01-04T00:32:17
CP001232,S0052,C006,C006-QZ,4,C006-K04,Feature Engineering,87.1,passed,2026-01-04T00:32:17
CP001233,S0052,C006,C006-QZ,1,C006-K04,Feature Engineering,93.2,passed,2026-01-18T00:32:17
CP001234,S0052,C006,C006-QZ,2,C006-K06,Clustering,77.8,passed,2026-01-18T00:32:17
CP001235,S0052,C006,C006-QZ,3,C006-K02,Classification,75.5,passed,2026-01-18T00:32:17
CP001236,S0052,C006,C006-QZ,4,C006-K05,Model Evaluation,80.8,passed,2026-01-18T00:32:17
CP001237,S0052,C006,C006-QZ,1,C006-K04,Feature Engineering,72.2,passed,2026-02-02T00:32:17
CP001238,S0052,C006,C006-QZ,2,C006-K03,Overfitting & Regularization,61.8,passed,2026-02-02T00:32:17
CP001239,S0052,C006,C006-QZ,3,C006-K05,Model Evaluation,82.8,passed,2026-02-02T00:32:17
CP001240,S0052,C006,C006-QZ,4,C006-K02,Classification,79.2,passed,2026-02-02T00:32:17
CP001241,S0052,C006,C006-EX,1,C006-K02,Classification,93.4,passed,2026-04-30T00:32:17
CP001242,S0052,C006,C006-EX,2,C006-K06,Clustering,83.2,passed,2026-04-30T00:32:17
CP001243,S0052,C006,C006-EX,3,C006-K04,Feature Engineering,92.8,passed,2026-04-30T00:32:17
CP001244,S0052,C006,C006-EX,4,C006-K03,Overfitting & Regularization,56.4,failed,2026-04-30T00:32:17
CP001245,S0052,C006,C006-EXF,1,C006-K06,Clustering,70.4,passed,2026-05-15T00:32:17
CP001246,S0052,C006,C006-EXF,2,C006-K05,Model Evaluation,71.8,passed,2026-05-15T00:32:17
CP001247,S0052,C006,C006-EXF,3,C006-K03,Overfitting & Regularization,58.4,failed,2026-05-15T00:32:17
CP001248,S0052,C006,C006-EXF,4,C006-K04,Feature Engineering,78.2,passed,2026-05-15T00:32:17
CP001249,S0053,C001,C001-QZ,1,C001-K05,Joins & Merges,62.2,passed,2025-12-16T01:42:06
CP001250,S0053,C001,C001-QZ,2,C001-K03,Data Cleaning,75.7,passed,2025-12-16T01:42:06
CP001251,S0053,C001,C001-QZ,3,C001-K02,Descriptive Statistics,68.7,passed,2025-12-16T01:42:06
CP001252,S0053,C001,C001-QZ,4,C001-K01,Spreadsheets & Tabular Data,75.2,passed,2025-12-16T01:42:06
CP001253,S0053,C001,C001-QZ,1,C001-K02,Descriptive Statistics,77.5,passed,2025-12-31T01:42:06
CP001254,S0053,C001,C001-QZ,2,C001-K05,Joins & Merges,64.1,passed,2025-12-31T01:42:06
CP001255,S0053,C001,C001-QZ,3,C001-K03,Data Cleaning,79.4,passed,2025-12-31T01:42:06
CP001256,S0053,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,75.3,passed,2025-12-31T01:42:06
CP001257,S0053,C001,C001-QZ,1,C001-K03,Data Cleaning,82.2,passed,2026-01-15T01:42:06
CP001258,S0053,C001,C001-QZ,2,C001-K02,Descriptive Statistics,85.8,passed,2026-01-15T01:42:06
CP001259,S0053,C001,C001-QZ,3,C001-K05,Joins & Merges,98.8,passed,2026-01-15T01:42:06
CP001260,S0053,C001,C001-QZ,4,C001-K06,Data Visualization Basics,83.3,passed,2026-01-15T01:42:06
CP001261,S0053,C001,C001-QZ,1,C001-K05,Joins & Merges,58.8,failed,2026-01-30T01:42:06
CP001262,S0053,C001,C001-QZ,2,C001-K03,Data Cleaning,51.3,failed,2026-01-30T01:42:06
CP001263,S0053,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,66.0,passed,2026-01-30T01:42:06
CP001264,S0053,C001,C001-QZ,4,C001-K02,Descriptive Statistics,85.1,passed,2026-01-30T01:42:06
CP001265,S0053,C001,C001-EX,1,C001-K05,Joins & Merges,78.5,passed,2026-04-30T01:42:06
CP001266,S0053,C001,C001-EX,2,C001-K04,GroupBy & Aggregation,85.7,passed,2026-04-30T01:42:06
CP001267,S0053,C001,C001-EX,3,C001-K06,Data Visualization Basics,94.3,passed,2026-04-30T01:42:06
CP001268,S0053,C001,C001-EX,4,C001-K03,Data Cleaning,67.0,passed,2026-04-30T01:42:06
CP001269,S0053,C001,C001-EXF,1,C001-K06,Data Visualization Basics,84.8,passed,2026-05-15T01:42:06
CP001270,S0053,C001,C001-EXF,2,C001-K05,Joins & Merges,77.6,passed,2026-05-15T01:42:06
CP001271,S0053,C001,C001-EXF,3,C001-K03,Data Cleaning,83.0,passed,2026-05-15T01:42:06
CP001272,S0053,C001,C001-EXF,4,C001-K02,Descriptive Statistics,77.6,passed,2026-05-15T01:42:06
CP001273,S0054,C006,C006-QZ,1,C006-K01,Regression,62.7,passed,2025-12-26T00:48:23
CP001274,S0054,C006,C006-QZ,2,C006-K05,Model Evaluation,71.5,passed,2025-12-26T00:48:23
CP001275,S0054,C006,C006-QZ,3,C006-K06,Clustering,68.2,passed,2025-12-26T00:48:23
CP001276,S0054,C006,C006-QZ,4,C006-K04,Feature Engineering,73.3,passed,2025-12-26T00:48:23
CP001277,S0054,C006,C006-QZ,1,C006-K04,Feature Engineering,74.9,passed,2026-01-09T00:48:23
CP001278,S0054,C006,C006-QZ,2,C006-K02,Classification,81.3,passed,2026-01-09T00:48:23
CP001279,S0054,C006,C006-QZ,3,C006-K01,Regression,84.7,passed,2026-01-09T00:48:23
CP001280,S0054,C006,C006-QZ,4,C006-K03,Overfitting & Regularization,58.9,failed,2026-01-09T00:48:23
CP001281,S0054,C006,C006-QZ,1,C006-K01,Regression,77.3,passed,2026-01-23T00:48:23
CP001282,S0054,C006,C006-QZ,2,C006-K02,Classification,65.7,passed,2026-01-23T00:48:23
CP001283,S0054,C006,C006-QZ,3,C006-K03,Overfitting & Regularization,55.4,failed,2026-01-23T00:48:23
CP001284,S0054,C006,C006-QZ,4,C006-K06,Clustering,70.3,passed,2026-01-23T00:48:23
CP001285,S0054,C006,C006-QZ,1,C006-K03,Overfitting & Regularization,39.8,failed,2026-02-06T00:48:23
CP001286,S0054,C006,C006-QZ,2,C006-K06,Clustering,63.9,passed,2026-02-06T00:48:23
CP001287,S0054,C006,C006-QZ,3,C006-K02,Classification,44.4,failed,2026-02-06T00:48:23
CP001288,S0054,C006,C006-QZ,4,C006-K01,Regression,59.2,failed,2026-02-06T00:48:23
CP001289,S0054,C006,C006-EX,1,C006-K06,Clustering,82.0,passed,2026-05-01T00:48:23
CP001290,S0054,C006,C006-EX,2,C006-K03,Overfitting & Regularization,47.2,failed,2026-05-01T00:48:23
CP001291,S0054,C006,C006-EX,3,C006-K02,Classification,67.9,passed,2026-05-01T00:48:23
CP001292,S0054,C006,C006-EX,4,C006-K05,Model Evaluation,87.7,passed,2026-05-01T00:48:23
CP001293,S0054,C006,C006-EXF,1,C006-K01,Regression,77.6,passed,2026-05-15T00:48:23
CP001294,S0054,C006,C006-EXF,2,C006-K03,Overfitting & Regularization,51.0,failed,2026-05-15T00:48:23
CP001295,S0054,C006,C006-EXF,3,C006-K04,Feature Engineering,68.8,passed,2026-05-15T00:48:23
CP001296,S0054,C006,C006-EXF,4,C006-K06,Clustering,83.9,passed,2026-05-15T00:48:23
CP001297,S0055,C001,C001-QZ,1,C001-K05,Joins & Merges,57.3,failed,2026-01-01T21:37:28
CP001298,S0055,C001,C001-QZ,2,C001-K06,Data Visualization Basics,69.6,passed,2026-01-01T21:37:28
CP001299,S0055,C001,C001-QZ,3,C001-K02,Descriptive Statistics,70.4,passed,2026-01-01T21:37:28
CP001300,S0055,C001,C001-QZ,4,C001-K03,Data Cleaning,85.0,passed,2026-01-01T21:37:28
CP001301,S0055,C001,C001-QZ,1,C001-K06,Data Visualization Basics,68.8,passed,2026-01-15T21:37:28
CP001302,S0055,C001,C001-QZ,2,C001-K05,Joins & Merges,63.7,passed,2026-01-15T21:37:28
CP001303,S0055,C001,C001-QZ,3,C001-K04,GroupBy & Aggregation,77.5,passed,2026-01-15T21:37:28
CP001304,S0055,C001,C001-QZ,4,C001-K01,Spreadsheets & Tabular Data,80.5,passed,2026-01-15T21:37:28
CP001305,S0055,C001,C001-QZ,1,C001-K05,Joins & Merges,59.5,failed,2026-01-28T21:37:28
CP001306,S0055,C001,C001-QZ,2,C001-K03,Data Cleaning,65.7,passed,2026-01-28T21:37:28
CP001307,S0055,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,68.7,passed,2026-01-28T21:37:28
CP001308,S0055,C001,C001-QZ,4,C001-K02,Descriptive Statistics,59.4,failed,2026-01-28T21:37:28
CP001309,S0055,C001,C001-QZ,1,C001-K04,GroupBy & Aggregation,85.8,passed,2026-02-11T21:37:28
CP001310,S0055,C001,C001-QZ,2,C001-K06,Data Visualization Basics,78.9,passed,2026-02-11T21:37:28
CP001311,S0055,C001,C001-QZ,3,C001-K03,Data Cleaning,63.9,passed,2026-02-11T21:37:28
CP001312,S0055,C001,C001-QZ,4,C001-K05,Joins & Merges,61.8,passed,2026-02-11T21:37:28
CP001313,S0055,C001,C001-EX,1,C001-K01,Spreadsheets & Tabular Data,67.7,passed,2026-05-03T21:37:28
CP001314,S0055,C001,C001-EX,2,C001-K06,Data Visualization Basics,59.4,failed,2026-05-03T21:37:28
CP001315,S0055,C001,C001-EX,3,C001-K03,Data Cleaning,55.1,failed,2026-05-03T21:37:28
CP001316,S0055,C001,C001-EX,4,C001-K05,Joins & Merges,53.6,failed,2026-05-03T21:37:28
CP001317,S0055,C001,C001-EXF,1,C001-K05,Joins & Merges,74.7,passed,2026-05-16T21:37:28
CP001318,S0055,C001,C001-EXF,2,C001-K04,GroupBy & Aggregation,99.0,passed,2026-05-16T21:37:28
CP001319,S0055,C001,C001-EXF,3,C001-K02,Descriptive Statistics,95.9,passed,2026-05-16T21:37:28
CP001320,S0055,C001,C001-EXF,4,C001-K03,Data Cleaning,80.7,passed,2026-05-16T21:37:28
CP001321,S0056,C006,C006-QZ,1,C006-K06,Clustering,86.0,passed,2025-12-17T23:05:06
CP001322,S0056,C006,C006-QZ,2,C006-K03,Overfitting & Regularization,80.2,passed,2025-12-17T23:05:06
CP001323,S0056,C006,C006-QZ,3,C006-K02,Classification,86.0,passed,2025-12-17T23:05:06
CP001324,S0056,C006,C006-QZ,4,C006-K05,Model Evaluation,80.4,passed,2025-12-17T23:05:06
CP001325,S0056,C006,C006-QZ,1,C006-K02,Classification,95.9,passed,2026-01-01T23:05:06
CP001326,S0056,C006,C006-QZ,2,C006-K03,Overfitting & Regularization,73.1,passed,2026-01-01T23:05:06
CP001327,S0056,C006,C006-QZ,3,C006-K04,Feature Engineering,89.4,passed,2026-01-01T23:05:06
CP001328,S0056,C006,C006-QZ,4,C006-K01,Regression,88.0,passed,2026-01-01T23:05:06
CP001329,S0056,C006,C006-QZ,1,C006-K06,Clustering,68.2,passed,2026-01-16T23:05:06
CP001330,S0056,C006,C006-QZ,2,C006-K01,Regression,75.0,passed,2026-01-16T23:05:06
CP001331,S0056,C006,C006-QZ,3,C006-K02,Classification,72.5,passed,2026-01-16T23:05:06
CP001332,S0056,C006,C006-QZ,4,C006-K05,Model Evaluation,68.5,passed,2026-01-16T23:05:06
CP001333,S0056,C006,C006-QZ,1,C006-K06,Clustering,78.4,passed,2026-01-31T23:05:06
CP001334,S0056,C006,C006-QZ,2,C006-K05,Model Evaluation,96.9,passed,2026-01-31T23:05:06
CP001335,S0056,C006,C006-QZ,3,C006-K01,Regression,93.4,passed,2026-01-31T23:05:06
CP001336,S0056,C006,C006-QZ,4,C006-K02,Classification,86.7,passed,2026-01-31T23:05:06
CP001337,S0056,C006,C006-EX,1,C006-K01,Regression,100.0,passed,2026-04-30T23:05:06
CP001338,S0056,C006,C006-EX,2,C006-K04,Feature Engineering,100.0,passed,2026-04-30T23:05:06
CP001339,S0056,C006,C006-EX,3,C006-K03,Overfitting & Regularization,72.8,passed,2026-04-30T23:05:06
CP001340,S0056,C006,C006-EX,4,C006-K05,Model Evaluation,91.5,passed,2026-04-30T23:05:06
CP001341,S0056,C006,C006-EXF,1,C006-K03,Overfitting & Regularization,61.7,passed,2026-05-15T23:05:06
CP001342,S0056,C006,C006-EXF,2,C006-K02,Classification,95.8,passed,2026-05-15T23:05:06
CP001343,S0056,C006,C006-EXF,3,C006-K05,Model Evaluation,83.5,passed,2026-05-15T23:05:06
CP001344,S0056,C006,C006-EXF,4,C006-K06,Clustering,60.7,passed,2026-05-15T23:05:06
CP001345,S0057,C001,C001-QZ,1,C001-K03,Data Cleaning,83.2,passed,2025-12-31T23:29:01
CP001346,S0057,C001,C001-QZ,2,C001-K01,Spreadsheets & Tabular Data,85.4,passed,2025-12-31T23:29:01
CP001347,S0057,C001,C001-QZ,3,C001-K06,Data Visualization Basics,83.1,passed,2025-12-31T23:29:01
CP001348,S0057,C001,C001-QZ,4,C001-K02,Descriptive Statistics,92.5,passed,2025-12-31T23:29:01
CP001349,S0057,C001,C001-QZ,1,C001-K06,Data Visualization Basics,95.3,passed,2026-01-14T23:29:01
CP001350,S0057,C001,C001-QZ,2,C001-K02,Descriptive Statistics,90.3,passed,2026-01-14T23:29:01
CP001351,S0057,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,92.7,passed,2026-01-14T23:29:01
CP001352,S0057,C001,C001-QZ,4,C001-K04,GroupBy & Aggregation,93.2,passed,2026-01-14T23:29:01
CP001353,S0057,C001,C001-QZ,1,C001-K03,Data Cleaning,80.3,passed,2026-01-27T23:29:01
CP001354,S0057,C001,C001-QZ,2,C001-K05,Joins & Merges,64.4,passed,2026-01-27T23:29:01
CP001355,S0057,C001,C001-QZ,3,C001-K01,Spreadsheets & Tabular Data,88.0,passed,2026-01-27T23:29:01
CP001356,S0057,C001,C001-QZ,4,C001-K06,Data Visualization Basics,85.7,passed,2026-01-27T23:29:01
CP001357,S0057,C001,C001-QZ,1,C001-K05,Joins & Merges,68.4,passed,2026-02-10T23:29:01
CP001358,S0057,C001,C001-QZ,2,C001-K03,Data Cleaning,69.2,passed,2026-02-10T23:29:01
CP001359,S0057,C001,C001-QZ,3,C001-K04,GroupBy & Aggregation,82.4,passed,2026-02-10T23:29:01
CP001360,S0057,C001,C001-QZ,4,C001-K06,Data Visualization Basics,72.7,passed,2026-02-10T23:29:01
CP001361,S0057,C001,C001-EX,1,C001-K05,Joins & Merges,77.0,passed,2026-05-02T23:29:01
CP001362,S0057,C001,C001-EX,2,C001-K03,Data Cleaning,82.8,passed,2026-05-02T23:29:01
CP001363,S0057,C001,C001-EX,3,C001-K01,Spreadsheets & Tabular Data,89.4,passed,2026-05-02T23:29:01
CP001364,S0057,C001,C001-EX,4,C001-K06,Data Visualization Basics,75.1,passed,2026-05-02T23:29:01
CP001365,S0057,C001,C001-EXF,1,C001-K03,Data Cleaning,88.2,passed,2026-05-16T23:29:01
CP001366,S0057,C001,C001-EXF,2,C001-K05,Joins & Merges,75.4,passed,2026-05-16T23:29:01
CP001367,S0057,C001,C001-EXF,3,C001-K02,Descriptive Statistics,100.0,passed,2026-05-16T23:29:01
CP001368,S0057,C001,C001-EXF,4,C001-K01,Spreadsheets & Tabular Data,81.8,passed,2026-05-16T23:29:01
CP001369,S0058,C004,C004-QZ,1,C004-K05,Usability Testing,63.9,passed,2025-12-29T14:27:20
CP001370,S0058,C004,C004-QZ,2,C004-K01,Design Principles,66.0,passed,2025-12-29T14:27:20
CP001371,S0058,C004,C004-QZ,3,C004-K03,Color Theory,61.2,passed,2025-12-29T14:27:20
CP001372,S0058,C004,C004-QZ,4,C004-K04,Prototyping,61.5,passed,2025-12-29T14:27:20
CP001373,S0058,C004,C004-QZ,1,C004-K04,Prototyping,89.0,passed,2026-01-12T14:27:20
CP001374,S0058,C004,C004-QZ,2,C004-K05,Usability Testing,87.9,passed,2026-01-12T14:27:20
CP001375,S0058,C004,C004-QZ,3,C004-K01,Design Principles,90.1,passed,2026-01-12T14:27:20
CP001376,S0058,C004,C004-QZ,4,C004-K02,Wireframing,81.5,passed,2026-01-12T14:27:20
CP001377,S0058,C004,C004-QZ,1,C004-K02,Wireframing,73.6,passed,2026-01-26T14:27:20
CP001378,S0058,C004,C004-QZ,2,C004-K05,Usability Testing,100.0,passed,2026-01-26T14:27:20
CP001379,S0058,C004,C004-QZ,3,C004-K03,Color Theory,99.3,passed,2026-01-26T14:27:20
CP001380,S0058,C004,C004-QZ,4,C004-K04,Prototyping,94.1,passed,2026-01-26T14:27:20
CP001381,S0058,C004,C004-QZ,1,C004-K03,Color Theory,72.0,passed,2026-02-09T14:27:20
CP001382,S0058,C004,C004-QZ,2,C004-K05,Usability Testing,82.0,passed,2026-02-09T14:27:20
CP001383,S0058,C004,C004-QZ,3,C004-K02,Wireframing,72.9,passed,2026-02-09T14:27:20
CP001384,S0058,C004,C004-QZ,4,C004-K01,Design Principles,67.4,passed,2026-02-09T14:27:20
CP001385,S0058,C004,C004-EX,1,C004-K05,Usability Testing,93.4,passed,2026-05-02T14:27:20
CP001386,S0058,C004,C004-EX,2,C004-K04,Prototyping,91.9,passed,2026-05-02T14:27:20
CP001387,S0058,C004,C004-EX,3,C004-K03,Color Theory,81.6,passed,2026-05-02T14:27:20
CP001388,S0058,C004,C004-EX,4,C004-K01,Design Principles,69.0,passed,2026-05-02T14:27:20
CP001389,S0058,C004,C004-EXF,1,C004-K01,Design Principles,63.8,passed,2026-05-16T14:27:20
CP001390,S0058,C004,C004-EXF,2,C004-K03,Color Theory,62.5,passed,2026-05-16T14:27:20
CP001391,S0058,C004,C004-EXF,3,C004-K02,Wireframing,50.8,failed,2026-05-16T14:27:20
CP001392,S0058,C004,C004-EXF,4,C004-K05,Usability Testing,44.2,failed,2026-05-16T14:27:20
CP001393,S0059,C002,C002-QZ,1,C002-K06,File I/O,56.4,failed,2026-01-02T12:34:44
CP001394,S0059,C002,C002-QZ,2,C002-K05,Recursion,28.4,failed,2026-01-02T12:34:44
CP001395,S0059,C002,C002-QZ,3,C002-K07,Error Handling,63.3,passed,2026-01-02T12:34:44
CP001396,S0059,C002,C002-QZ,4,C002-K02,Control Flow,51.4,failed,2026-01-02T12:34:44
CP001397,S0059,C002,C002-QZ,1,C002-K01,Variables & Types,71.2,passed,2026-01-15T12:34:44
CP001398,S0059,C002,C002-QZ,2,C002-K06,File I/O,45.2,failed,2026-01-15T12:34:44
CP001399,S0059,C002,C002-QZ,3,C002-K03,Functions,64.7,passed,2026-01-15T12:34:44
CP001400,S0059,C002,C002-QZ,4,C002-K04,Data Structures,59.5,failed,2026-01-15T12:34:44
CP001401,S0059,C002,C002-QZ,1,C002-K07,Error Handling,74.9,passed,2026-01-29T12:34:44
CP001402,S0059,C002,C002-QZ,2,C002-K01,Variables & Types,65.2,passed,2026-01-29T12:34:44
CP001403,S0059,C002,C002-QZ,3,C002-K04,Data Structures,66.7,passed,2026-01-29T12:34:44
CP001404,S0059,C002,C002-QZ,4,C002-K03,Functions,52.4,failed,2026-01-29T12:34:44
CP001405,S0059,C002,C002-QZ,1,C002-K05,Recursion,45.1,failed,2026-02-11T12:34:44
CP001406,S0059,C002,C002-QZ,2,C002-K06,File I/O,82.4,passed,2026-02-11T12:34:44
CP001407,S0059,C002,C002-QZ,3,C002-K03,Functions,68.0,passed,2026-02-11T12:34:44
CP001408,S0059,C002,C002-QZ,4,C002-K01,Variables & Types,78.5,passed,2026-02-11T12:34:44
CP001409,S0059,C002,C002-EX,1,C002-K05,Recursion,20.5,failed,2026-05-03T12:34:44
CP001410,S0059,C002,C002-EX,2,C002-K03,Functions,59.1,failed,2026-05-03T12:34:44
CP001411,S0059,C002,C002-EX,3,C002-K07,Error Handling,52.4,failed,2026-05-03T12:34:44
CP001412,S0059,C002,C002-EX,4,C002-K04,Data Structures,65.7,passed,2026-05-03T12:34:44
CP001413,S0059,C002,C002-EXF,1,C002-K04,Data Structures,65.3,passed,2026-05-16T12:34:44
CP001414,S0059,C002,C002-EXF,2,C002-K01,Variables & Types,76.8,passed,2026-05-16T12:34:44
CP001415,S0059,C002,C002-EXF,3,C002-K03,Functions,68.4,passed,2026-05-16T12:34:44
CP001416,S0059,C002,C002-EXF,4,C002-K02,Control Flow,75.5,passed,2026-05-16T12:34:44
CP001417,S0060,C004,C004-QZ,1,C004-K03,Color Theory,93.6,passed,2025-12-29T15:32:43
CP001418,S0060,C004,C004-QZ,2,C004-K01,Design Principles,86.3,passed,2025-12-29T15:32:43
CP001419,S0060,C004,C004-QZ,3,C004-K04,Prototyping,97.5,passed,2025-12-29T15:32:43
CP001420,S0060,C004,C004-QZ,4,C004-K05,Usability Testing,88.2,passed,2025-12-29T15:32:43
CP001421,S0060,C004,C004-QZ,1,C004-K05,Usability Testing,75.8,passed,2026-01-12T15:32:43
CP001422,S0060,C004,C004-QZ,2,C004-K01,Design Principles,73.1,passed,2026-01-12T15:32:43
CP001423,S0060,C004,C004-QZ,3,C004-K03,Color Theory,81.6,passed,2026-01-12T15:32:43
CP001424,S0060,C004,C004-QZ,4,C004-K04,Prototyping,79.0,passed,2026-01-12T15:32:43
CP001425,S0060,C004,C004-QZ,1,C004-K02,Wireframing,83.1,passed,2026-01-26T15:32:43
CP001426,S0060,C004,C004-QZ,2,C004-K05,Usability Testing,81.4,passed,2026-01-26T15:32:43
CP001427,S0060,C004,C004-QZ,3,C004-K03,Color Theory,95.4,passed,2026-01-26T15:32:43
CP001428,S0060,C004,C004-QZ,4,C004-K04,Prototyping,75.1,passed,2026-01-26T15:32:43
CP001429,S0060,C004,C004-QZ,1,C004-K01,Design Principles,79.1,passed,2026-02-09T15:32:43
CP001430,S0060,C004,C004-QZ,2,C004-K02,Wireframing,61.2,passed,2026-02-09T15:32:43
CP001431,S0060,C004,C004-QZ,3,C004-K03,Color Theory,79.4,passed,2026-02-09T15:32:43
CP001432,S0060,C004,C004-QZ,4,C004-K04,Prototyping,73.4,passed,2026-02-09T15:32:43
CP001433,S0060,C004,C004-EX,1,C004-K01,Design Principles,92.1,passed,2026-05-02T15:32:43
CP001434,S0060,C004,C004-EX,2,C004-K02,Wireframing,88.0,passed,2026-05-02T15:32:43
CP001435,S0060,C004,C004-EX,3,C004-K05,Usability Testing,96.6,passed,2026-05-02T15:32:43
CP001436,S0060,C004,C004-EX,4,C004-K04,Prototyping,95.3,passed,2026-05-02T15:32:43
CP001437,S0060,C004,C004-EXF,1,C004-K03,Color Theory,76.0,passed,2026-05-16T15:32:43
CP001438,S0060,C004,C004-EXF,2,C004-K01,Design Principles,76.3,passed,2026-05-16T15:32:43
CP001439,S0060,C004,C004-EXF,3,C004-K04,Prototyping,73.3,passed,2026-05-16T15:32:43
